#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Chd4	Ehmt2	10090.ENSMUSP00000060054	10090.ENSMUSP00000013931	0	0	0	0	0.082	0.162	0.900	0.326	0.941
Chd4	Rnf8	10090.ENSMUSP00000060054	10090.ENSMUSP00000024817	0	0	0	0	0.062	0.197	0	0.560	0.640
Chd4	Sall4	10090.ENSMUSP00000060054	10090.ENSMUSP00000029061	0	0	0	0	0	0.122	0.900	0.378	0.940
Chd4	Ruvbl2	10090.ENSMUSP00000060054	10090.ENSMUSP00000103400	0	0	0	0	0.062	0.228	0	0.434	0.554
Chd4	Ssrp1	10090.ENSMUSP00000060054	10090.ENSMUSP00000076971	0	0	0	0	0.120	0.258	0	0.436	0.600
Chd4	Smarcc1	10090.ENSMUSP00000060054	10090.ENSMUSP00000086094	0	0	0	0	0.237	0.252	0	0.485	0.681
Chd4	Kdm1a	10090.ENSMUSP00000060054	10090.ENSMUSP00000111977	0	0	0	0	0.077	0.563	0	0.586	0.819
Chd4	Ezh2	10090.ENSMUSP00000060054	10090.ENSMUSP00000080419	0	0	0	0	0.062	0.705	0	0.442	0.832
Chd4	Hdac6	10090.ENSMUSP00000060054	10090.ENSMUSP00000111306	0	0	0	0	0.090	0.161	0.800	0.218	0.864
Chd4	Sin3a	10090.ENSMUSP00000060054	10090.ENSMUSP00000130221	0	0	0	0	0.104	0.197	0.720	0.440	0.872
Chd4	Taf1a	10090.ENSMUSP00000060054	10090.ENSMUSP00000094808	0	0	0	0	0	0	0.900	0	0.900
Chd4	Suds3	10090.ENSMUSP00000060054	10090.ENSMUSP00000130535	0	0	0	0	0.062	0.046	0.900	0.186	0.917
Chd4	Suv39h1	10090.ENSMUSP00000060054	10090.ENSMUSP00000111301	0	0	0	0	0.061	0.162	0.900	0.320	0.939
Chd4	Ubtf	10090.ENSMUSP00000060054	10090.ENSMUSP00000133844	0	0	0	0	0.141	0.168	0.900	0.452	0.955
Chd4	Mbd3	10090.ENSMUSP00000060054	10090.ENSMUSP00000089948	0	0	0	0	0.098	0.715	0.900	0.456	0.984
Chd8	Huwe1	10090.ENSMUSP00000087184	10090.ENSMUSP00000026292	0	0	0	0	0.529	0.095	0	0.068	0.568
Chd8	Taf7	10090.ENSMUSP00000087184	10090.ENSMUSP00000065645	0	0	0	0	0.098	0	0.720	0.060	0.741
Chd8	Ssrp1	10090.ENSMUSP00000087184	10090.ENSMUSP00000076971	0	0	0	0	0.116	0.544	0	0.437	0.753
Chd8	Hnrnpc	10090.ENSMUSP00000087184	10090.ENSMUSP00000107237	0	0	0	0	0.061	0.115	0	0.629	0.665
Chd8	Setd2	10090.ENSMUSP00000087184	10090.ENSMUSP00000116313	0	0	0	0	0.321	0.256	0	0.403	0.672
Chd8	Tex10	10090.ENSMUSP00000087184	10090.ENSMUSP00000132498	0	0	0	0	0	0	0.720	0	0.720
Chd8	Ruvbl2	10090.ENSMUSP00000087184	10090.ENSMUSP00000103400	0	0	0	0	0.062	0.228	0.720	0.165	0.808
Chd8	Taf1	10090.ENSMUSP00000087184	10090.ENSMUSP00000098895	0	0	0	0	0.245	0.183	0.720	0.261	0.855
Chek1	Uhrf1	10090.ENSMUSP00000134388	10090.ENSMUSP00000001258	0	0	0	0	0.708	0	0	0.182	0.751
Chek1	Msh6	10090.ENSMUSP00000134388	10090.ENSMUSP00000005503	0	0	0	0	0.210	0.155	0	0.765	0.829
Chek1	Rad17	10090.ENSMUSP00000134388	10090.ENSMUSP00000022136	0	0	0	0	0.082	0.337	0.900	0.935	0.995
Chek1	Racgap1	10090.ENSMUSP00000134388	10090.ENSMUSP00000023756	0	0	0	0	0.556	0.189	0	0.132	0.660
Chek1	Rnf8	10090.ENSMUSP00000134388	10090.ENSMUSP00000024817	0	0	0	0	0.048	0	0	0.577	0.580
Chek1	Ddb1	10090.ENSMUSP00000134388	10090.ENSMUSP00000025649	0	0	0	0	0.061	0.406	0	0.748	0.847
Chek1	Hells	10090.ENSMUSP00000134388	10090.ENSMUSP00000025965	0	0	0	0	0.724	0.118	0	0.161	0.778
Chek1	Plk4	10090.ENSMUSP00000134388	10090.ENSMUSP00000026858	0	0	0	0.647	0.639	0	0	0.481	0.698
Chek1	Sgol2	10090.ENSMUSP00000134388	10090.ENSMUSP00000027202	0	0	0	0	0.569	0	0	0.050	0.573
Chek1	Parp1	10090.ENSMUSP00000134388	10090.ENSMUSP00000027777	0	0	0	0	0.134	0.064	0	0.757	0.786
Chek1	Mcm10	10090.ENSMUSP00000134388	10090.ENSMUSP00000027980	0	0	0	0	0.570	0	0.900	0.699	0.985
Chek1	Rad51	10090.ENSMUSP00000134388	10090.ENSMUSP00000028795	0	0	0	0	0.680	0.359	0	0.819	0.959
Chek1	Usp1	10090.ENSMUSP00000134388	10090.ENSMUSP00000030289	0	0	0	0	0.310	0	0	0.510	0.647
Chek1	Ung	10090.ENSMUSP00000134388	10090.ENSMUSP00000031587	0	0	0	0	0.531	0	0	0.431	0.722
Chek1	Kif23	10090.ENSMUSP00000134388	10090.ENSMUSP00000034815	0	0	0	0	0.728	0	0	0.171	0.765
Chek1	Tipin	10090.ENSMUSP00000134388	10090.ENSMUSP00000034964	0	0	0	0	0.484	0.263	0.900	0.835	0.992
Chek1	Kif15	10090.ENSMUSP00000134388	10090.ENSMUSP00000035490	0	0	0	0	0.695	0	0	0.074	0.706
Chek1	Mcph1	10090.ENSMUSP00000134388	10090.ENSMUSP00000037000	0	0	0	0	0.106	0.197	0	0.650	0.727
Chek1	Dlgap5	10090.ENSMUSP00000134388	10090.ENSMUSP00000040416	0	0	0	0	0.714	0	0	0.110	0.734
Chek1	Fanci	10090.ENSMUSP00000134388	10090.ENSMUSP00000044931	0	0	0	0	0.505	0	0	0.664	0.826
Chek1	Cul4b	10090.ENSMUSP00000134388	10090.ENSMUSP00000059276	0	0	0	0	0.054	0.156	0	0.488	0.555
Chek1	Kif2c	10090.ENSMUSP00000134388	10090.ENSMUSP00000064261	0	0	0	0	0.603	0	0	0.185	0.663
Chek1	Ttk	10090.ENSMUSP00000134388	10090.ENSMUSP00000064839	0	0	0	0.572	0.732	0	0	0.346	0.769
Chek1	Rad54b	10090.ENSMUSP00000134388	10090.ENSMUSP00000066977	0	0	0	0	0.466	0.197	0	0.526	0.779
Chek1	Foxm1	10090.ENSMUSP00000134388	10090.ENSMUSP00000073041	0	0	0	0	0.450	0.050	0	0.517	0.725
Chek1	Ezh2	10090.ENSMUSP00000134388	10090.ENSMUSP00000080419	0	0	0	0	0.368	0.071	0	0.313	0.561
Chek1	Mdc1	10090.ENSMUSP00000134388	10090.ENSMUSP00000080949	0	0	0	0	0.121	0.197	0	0.785	0.835
Chek1	Ncapg2	10090.ENSMUSP00000134388	10090.ENSMUSP00000081889	0	0	0	0	0.615	0	0	0.069	0.627
Chek1	Hsp90aa1	10090.ENSMUSP00000134388	10090.ENSMUSP00000091921	0	0	0	0	0.082	0.263	0	0.774	0.833
Chek1	Ect2	10090.ENSMUSP00000134388	10090.ENSMUSP00000103935	0	0	0	0	0.683	0.100	0	0.133	0.731
Chek1	Zwilch	10090.ENSMUSP00000134388	10090.ENSMUSP00000112790	0	0	0	0	0.684	0	0	0.096	0.702
Chek1	Prc1	10090.ENSMUSP00000134388	10090.ENSMUSP00000129675	0	0	0	0	0.595	0	0	0	0.595
Chek1	Kif20a	10090.ENSMUSP00000134388	10090.ENSMUSP00000132659	0	0	0	0	0.658	0	0	0.047	0.660
Chek1	Hnrnpd	10090.ENSMUSP00000134388	10090.ENSMUSP00000132735	0	0	0	0	0	0.741	0	0.109	0.759
Cidea	Scd1	10090.ENSMUSP00000025404	10090.ENSMUSP00000036936	0	0	0	0	0.090	0	0	0.529	0.553
Cidea	Fasn	10090.ENSMUSP00000025404	10090.ENSMUSP00000052872	0	0	0	0	0.102	0	0	0.528	0.558
Ckap5	Csnk1d	10090.ENSMUSP00000106970	10090.ENSMUSP00000018274	0	0	0	0	0.062	0.158	0.900	0.051	0.915
Ckap5	Pafah1b1	10090.ENSMUSP00000106970	10090.ENSMUSP00000021091	0	0	0	0	0.084	0.153	0.900	0.383	0.945
Ckap5	Seh1l	10090.ENSMUSP00000106970	10090.ENSMUSP00000025421	0	0	0	0	0	0	0.900	0	0.900
Ckap5	Plk4	10090.ENSMUSP00000106970	10090.ENSMUSP00000026858	0	0	0	0	0.132	0.201	0.900	0.298	0.944
Ckap5	Sgol2	10090.ENSMUSP00000106970	10090.ENSMUSP00000027202	0	0	0	0	0.128	0	0.900	0	0.909
Ckap5	Tuba8	10090.ENSMUSP00000106970	10090.ENSMUSP00000032233	0	0	0	0	0.054	0.448	0	0.220	0.557
Ckap5	Ppp2r1b	10090.ENSMUSP00000106970	10090.ENSMUSP00000034560	0	0	0	0	0.082	0	0.900	0.059	0.906
Ckap5	Kif23	10090.ENSMUSP00000106970	10090.ENSMUSP00000034815	0	0	0	0	0.155	0.237	0	0.520	0.664
Ckap5	Kif15	10090.ENSMUSP00000106970	10090.ENSMUSP00000035490	0	0	0	0	0.101	0.237	0	0.416	0.564
Ckap5	Haus1	10090.ENSMUSP00000106970	10090.ENSMUSP00000035826	0	0	0	0	0.078	0	0.900	0.052	0.904
Ckap5	Pcm1	10090.ENSMUSP00000106970	10090.ENSMUSP00000039709	0	0	0	0	0.201	0	0.900	0.362	0.944
Ckap5	Wapal	10090.ENSMUSP00000106970	10090.ENSMUSP00000040232	0	0	0	0	0.062	0	0.900	0.068	0.904
Ckap5	Smc1a	10090.ENSMUSP00000106970	10090.ENSMUSP00000044645	0	0	0	0	0.224	0.544	0.900	0.138	0.965
Ckap5	Dync1li2	10090.ENSMUSP00000106970	10090.ENSMUSP00000045480	0	0	0	0	0.061	0	0.900	0.042	0.902
Ckap5	Ercc6l	10090.ENSMUSP00000106970	10090.ENSMUSP00000050592	0	0	0	0	0.082	0.154	0.900	0.059	0.917
Ckap5	Taok1	10090.ENSMUSP00000106970	10090.ENSMUSP00000055470	0	0	0	0	0.172	0	0.900	0	0.913
Ckap5	Kif2c	10090.ENSMUSP00000106970	10090.ENSMUSP00000064261	0	0	0	0	0.149	0.237	0.900	0.661	0.975
Ckap5	Nup98	10090.ENSMUSP00000106970	10090.ENSMUSP00000068530	0	0	0	0	0.062	0.046	0.900	0.088	0.907
Ckap5	Ywhae	10090.ENSMUSP00000106970	10090.ENSMUSP00000070993	0	0	0	0	0.082	0.045	0.900	0.050	0.905
Ckap5	Tubb2b	10090.ENSMUSP00000106970	10090.ENSMUSP00000075178	0	0	0	0	0.062	0.517	0	0.278	0.644
Ckap5	Hsp90aa1	10090.ENSMUSP00000106970	10090.ENSMUSP00000091921	0	0	0	0	0.078	0	0.900	0	0.903
Ckap5	Zwint	10090.ENSMUSP00000106970	10090.ENSMUSP00000101071	0	0	0	0	0.081	0	0.900	0.059	0.906
Ckap5	Prc1	10090.ENSMUSP00000106970	10090.ENSMUSP00000129675	0	0	0	0	0.161	0.050	0	0.525	0.588
Ckap5	Csnk1e	10090.ENSMUSP00000106970	10090.ENSMUSP00000113975	0	0	0	0	0.062	0.158	0.900	0.051	0.915
Ckap5	Zwilch	10090.ENSMUSP00000106970	10090.ENSMUSP00000112790	0	0	0	0	0.078	0	0.900	0.162	0.916
Ckap5	Stag1	10090.ENSMUSP00000106970	10090.ENSMUSP00000116205	0	0	0	0	0.162	0	0.900	0.122	0.920
Ckap5	Tuba4a	10090.ENSMUSP00000106970	10090.ENSMUSP00000140657	0	0	0	0	0.054	0.467	0.900	0.238	0.956
Cldn3	Cldn6	10090.ENSMUSP00000091799	10090.ENSMUSP00000024699	0	0	0	0.960	0.114	0	0.600	0.746	0.641
Cldn3	Esrp1	10090.ENSMUSP00000091799	10090.ENSMUSP00000103947	0	0	0	0	0.497	0	0	0.190	0.575
Cops2	Psmc6	10090.ENSMUSP00000106090	10090.ENSMUSP00000022380	0	0	0	0	0.677	0.446	0	0.188	0.842
Cops2	Ddb1	10090.ENSMUSP00000106090	10090.ENSMUSP00000025649	0	0	0	0	0.088	0.167	0.900	0.495	0.956
Cops2	Naa15	10090.ENSMUSP00000106090	10090.ENSMUSP00000029303	0	0	0	0	0.608	0.095	0	0	0.630
Cops2	Fbxl19	10090.ENSMUSP00000106090	10090.ENSMUSP00000033081	0	0	0	0	0.060	0.258	0.900	0.078	0.927
Cops2	Cul5	10090.ENSMUSP00000106090	10090.ENSMUSP00000034529	0	0	0	0	0.171	0.263	0.900	0.143	0.940
Cops2	Fem1b	10090.ENSMUSP00000106090	10090.ENSMUSP00000034775	0	0	0	0	0.061	0.307	0.900	0.050	0.929
Cops2	Fbxo21	10090.ENSMUSP00000106090	10090.ENSMUSP00000035506	0	0	0	0	0	0	0.900	0	0.900
Cops2	Fbxl5	10090.ENSMUSP00000106090	10090.ENSMUSP00000045792	0	0	0	0	0.079	0.264	0.900	0	0.926
Cops2	Cops4	10090.ENSMUSP00000106090	10090.ENSMUSP00000048416	0	0	0	0	0.273	0.925	0.900	0.786	0.998
Cops2	Klhl11	10090.ENSMUSP00000106090	10090.ENSMUSP00000054963	0	0	0	0	0.060	0	0.900	0	0.901
Cops2	Cul4b	10090.ENSMUSP00000106090	10090.ENSMUSP00000059276	0	0	0	0	0.593	0.650	0.900	0.356	0.989
Cops2	Socs6	10090.ENSMUSP00000106090	10090.ENSMUSP00000064929	0	0	0	0	0.112	0	0.900	0.124	0.915
Cops2	Fbxw11	10090.ENSMUSP00000106090	10090.ENSMUSP00000075721	0	0	0	0	0.060	0	0.900	0.183	0.916
Cops2	Ssb	10090.ENSMUSP00000106090	10090.ENSMUSP00000088365	0	0	0	0	0.622	0	0	0	0.622
Cops2	Nap1l1	10090.ENSMUSP00000106090	10090.ENSMUSP00000126850	0	0	0	0	0.216	0.552	0	0	0.634
Cops2	Gan	10090.ENSMUSP00000106090	10090.ENSMUSP00000124904	0	0	0	0	0	0.135	0.900	0	0.909
Cops2	Keap1	10090.ENSMUSP00000106090	10090.ENSMUSP00000131029	0	0	0	0	0.053	0.135	0.900	0	0.910
Cops2	Klhl13	10090.ENSMUSP00000106090	10090.ENSMUSP00000110972	0	0	0	0	0	0.314	0.900	0	0.928
Cops2	Cul3	10090.ENSMUSP00000106090	10090.ENSMUSP00000130738	0	0	0	0	0.606	0.354	0.900	0.352	0.981
Cops4	Psmc6	10090.ENSMUSP00000048416	10090.ENSMUSP00000022380	0	0	0	0	0.254	0	0	0.488	0.602
Cops4	Ddb1	10090.ENSMUSP00000048416	10090.ENSMUSP00000025649	0	0	0	0	0.097	0.167	0.900	0.604	0.966
Cops4	Fbxl19	10090.ENSMUSP00000048416	10090.ENSMUSP00000033081	0	0	0	0	0.060	0.128	0.900	0.084	0.914
Cops4	Cul5	10090.ENSMUSP00000048416	10090.ENSMUSP00000034529	0	0	0	0	0.062	0.346	0.900	0.242	0.947
Cops4	Fem1b	10090.ENSMUSP00000048416	10090.ENSMUSP00000034775	0	0	0	0	0	0.093	0.900	0.444	0.945
Cops4	Fbxo21	10090.ENSMUSP00000048416	10090.ENSMUSP00000035506	0	0	0	0	0	0	0.900	0	0.900
Cops4	Fbxl5	10090.ENSMUSP00000048416	10090.ENSMUSP00000045792	0	0	0	0	0	0	0.900	0	0.900
Cops4	Socs6	10090.ENSMUSP00000048416	10090.ENSMUSP00000064929	0	0	0	0	0	0	0.900	0	0.900
Cops4	Klhl11	10090.ENSMUSP00000048416	10090.ENSMUSP00000054963	0	0	0	0	0	0.051	0.900	0	0.901
Cops4	Fbxw11	10090.ENSMUSP00000048416	10090.ENSMUSP00000075721	0	0	0	0	0.062	0.050	0.900	0.084	0.907
Cops4	Keap1	10090.ENSMUSP00000048416	10090.ENSMUSP00000131029	0	0	0	0	0.060	0.117	0.900	0	0.909
Cops4	Gan	10090.ENSMUSP00000048416	10090.ENSMUSP00000124904	0	0	0	0	0.060	0.117	0.900	0	0.909
Cops4	Klhl13	10090.ENSMUSP00000048416	10090.ENSMUSP00000110972	0	0	0	0	0.082	0.314	0.900	0.053	0.932
Cops4	Cul4b	10090.ENSMUSP00000048416	10090.ENSMUSP00000059276	0	0	0	0	0.114	0.419	0.900	0.521	0.972
Cops4	Cul3	10090.ENSMUSP00000048416	10090.ENSMUSP00000130738	0	0	0	0	0.123	0.620	0.900	0.720	0.989
Cpsf4	Steap1	10090.ENSMUSP00000069243	10090.ENSMUSP00000015796	0	0	0	0	0	0	0	0.603	0.603
Cpsf4	Prpf8	10090.ENSMUSP00000069243	10090.ENSMUSP00000018449	0	0	0	0	0.076	0	0.900	0.156	0.915
Cpsf4	Fyttd1	10090.ENSMUSP00000069243	10090.ENSMUSP00000023489	0	0	0	0	0.062	0	0.900	0.119	0.910
Cpsf4	Hnrnpul1	10090.ENSMUSP00000069243	10090.ENSMUSP00000037268	0	0	0	0	0.051	0	0.900	0.519	0.950
Cpsf4	Dhx9	10090.ENSMUSP00000069243	10090.ENSMUSP00000038135	0	0	0	0	0.062	0	0.900	0.220	0.920
Cpsf4	Hnrnpk	10090.ENSMUSP00000069243	10090.ENSMUSP00000039269	0	0	0	0	0.117	0	0.900	0.299	0.932
Cpsf4	Hnrnpa1	10090.ENSMUSP00000069243	10090.ENSMUSP00000042658	0	0	0	0	0.060	0.092	0.900	0.067	0.909
Cpsf4	Rbmx	10090.ENSMUSP00000069243	10090.ENSMUSP00000110374	0	0	0	0	0.061	0	0.900	0	0.902
Cpsf4	Dnajc8	10090.ENSMUSP00000069243	10090.ENSMUSP00000092242	0	0	0	0	0.062	0	0.900	0	0.902
Cpsf4	Hnrnpl	10090.ENSMUSP00000069243	10090.ENSMUSP00000134734	0	0	0	0	0.062	0	0.900	0.042	0.902
Cpsf4	Hnrnph2	10090.ENSMUSP00000069243	10090.ENSMUSP00000108828	0	0	0	0	0.059	0	0.900	0.077	0.905
Cpsf4	Hnrnpa3	10090.ENSMUSP00000069243	10090.ENSMUSP00000107595	0	0	0	0	0.061	0.092	0.900	0.063	0.909
Cpsf4	Hnrnph1	10090.ENSMUSP00000069243	10090.ENSMUSP00000076989	0	0	0	0	0.054	0	0.900	0.172	0.914
Cpsf4	Srrm1	10090.ENSMUSP00000069243	10090.ENSMUSP00000125003	0	0	0	0	0.067	0	0.900	0.191	0.917
Cpsf4	Rnps1	10090.ENSMUSP00000069243	10090.ENSMUSP00000126345	0	0	0	0	0.095	0.117	0.900	0.101	0.918
Cpsf4	Hnrnpf	10090.ENSMUSP00000069243	10090.ENSMUSP00000130023	0	0	0	0	0.061	0	0.900	0.206	0.918
Cpsf4	Hnrnpd	10090.ENSMUSP00000069243	10090.ENSMUSP00000132735	0	0	0	0	0.053	0.092	0.900	0.170	0.919
Cpsf4	Hnrnpc	10090.ENSMUSP00000069243	10090.ENSMUSP00000107237	0	0	0	0	0.053	0.092	0.900	0.187	0.920
Cpsf4	Hnrnpm	10090.ENSMUSP00000069243	10090.ENSMUSP00000120115	0	0	0	0	0.062	0.197	0.900	0.092	0.922
Cpsf4	Srsf7	10090.ENSMUSP00000069243	10090.ENSMUSP00000070983	0	0	0	0	0.078	0	0.900	0.235	0.923
Cpsf4	Srsf1	10090.ENSMUSP00000069243	10090.ENSMUSP00000120595	0	0	0	0	0.062	0.197	0.900	0.175	0.929
Cpsf4	Cstf1	10090.ENSMUSP00000069243	10090.ENSMUSP00000112076	0	0	0	0	0.120	0.640	0.900	0.673	0.988
Creb1	Sp1	10090.ENSMUSP00000140112	10090.ENSMUSP00000001326	0	0	0	0	0.061	0.511	0	0.456	0.728
Creb1	Mapk14	10090.ENSMUSP00000140112	10090.ENSMUSP00000004990	0	0	0	0	0	0.197	0	0.859	0.882
Creb1	Mapkapk2	10090.ENSMUSP00000140112	10090.ENSMUSP00000016672	0	0	0	0	0	0.197	0.900	0.532	0.959
Creb1	Srebf1	10090.ENSMUSP00000140112	10090.ENSMUSP00000020846	0	0	0	0	0	0.049	0	0.570	0.574
Creb1	Creb3l1	10090.ENSMUSP00000140112	10090.ENSMUSP00000028663	0	0	0	0.583	0	0.150	0.800	0.456	0.854
Creb1	Rbpj	10090.ENSMUSP00000140112	10090.ENSMUSP00000040694	0	0	0	0	0.062	0	0.900	0.298	0.928
Creb1	Mapk1	10090.ENSMUSP00000140112	10090.ENSMUSP00000065983	0	0	0	0	0	0.124	0.600	0.738	0.900
Creb1	Rps6ka6	10090.ENSMUSP00000140112	10090.ENSMUSP00000080694	0	0	0	0	0.050	0.141	0.900	0.194	0.925
Creb1	Hsp90aa1	10090.ENSMUSP00000140112	10090.ENSMUSP00000091921	0	0	0	0	0	0.354	0	0.434	0.618
Creb1	Rps6ka1	10090.ENSMUSP00000140112	10090.ENSMUSP00000101514	0	0	0	0	0.050	0.197	0.900	0.831	0.985
Creb3l1	Mapk1	10090.ENSMUSP00000028663	10090.ENSMUSP00000065983	0	0	0	0	0.050	0	0.600	0	0.603
Csde1	Paip1	10090.ENSMUSP00000029446	10090.ENSMUSP00000026520	0	0	0	0	0.146	0.178	0	0.415	0.553
Csde1	Dhx9	10090.ENSMUSP00000029446	10090.ENSMUSP00000038135	0	0	0	0	0.053	0.219	0.720	0.136	0.797
Csnk1a1	Dvl3	10090.ENSMUSP00000128871	10090.ENSMUSP00000003318	0	0	0	0	0.061	0.157	0.900	0.432	0.949
Csnk1a1	Psme3	10090.ENSMUSP00000128871	10090.ENSMUSP00000019470	0	0	0	0	0.062	0	0.900	0	0.902
Csnk1a1	Psmc6	10090.ENSMUSP00000128871	10090.ENSMUSP00000022380	0	0	0	0	0.173	0	0.900	0.043	0.914
Csnk1a1	Ppp2r1b	10090.ENSMUSP00000128871	10090.ENSMUSP00000034560	0	0	0	0	0.082	0.050	0.900	0.240	0.924
Csnk1a1	Zfyve9	10090.ENSMUSP00000128871	10090.ENSMUSP00000039852	0	0	0	0	0	0	0	0.557	0.557
Csnk1a1	Sufu	10090.ENSMUSP00000128871	10090.ENSMUSP00000107498	0	0	0	0	0	0	0.900	0.230	0.919
Csnk1d	Dvl3	10090.ENSMUSP00000018274	10090.ENSMUSP00000003318	0	0	0	0	0.061	0.316	0.800	0.215	0.885
Csnk1d	Ywhaz	10090.ENSMUSP00000018274	10090.ENSMUSP00000022894	0	0	0	0	0.062	0.197	0.600	0.074	0.683
Csnk1d	Lman1	10090.ENSMUSP00000018274	10090.ENSMUSP00000040140	0	0	0	0	0	0	0.900	0.042	0.900
Csnk1d	Haus1	10090.ENSMUSP00000018274	10090.ENSMUSP00000035826	0	0	0	0	0	0	0.900	0	0.900
Csnk1d	Pafah1b1	10090.ENSMUSP00000018274	10090.ENSMUSP00000021091	0	0	0	0	0.061	0	0.900	0	0.902
Csnk1d	Golga2	10090.ENSMUSP00000018274	10090.ENSMUSP00000109004	0	0	0	0	0.062	0.062	0.900	0	0.904
Csnk1d	Pcm1	10090.ENSMUSP00000018274	10090.ENSMUSP00000039709	0	0	0	0	0.061	0.050	0.900	0.059	0.904
Csnk1d	Plk4	10090.ENSMUSP00000018274	10090.ENSMUSP00000026858	0	0	0	0.566	0.062	0.073	0.900	0.098	0.907
Csnk1d	Hsp90aa1	10090.ENSMUSP00000018274	10090.ENSMUSP00000091921	0	0	0	0	0.061	0.095	0.900	0.093	0.912
Csnk1d	Tuba4a	10090.ENSMUSP00000018274	10090.ENSMUSP00000140657	0	0	0	0	0.062	0.158	0.900	0.056	0.915
Csnk1d	Rab1	10090.ENSMUSP00000018274	10090.ENSMUSP00000127330	0	0	0	0	0.062	0.212	0.900	0.168	0.930
Csnk1d	Ywhae	10090.ENSMUSP00000018274	10090.ENSMUSP00000070993	0	0	0	0	0.062	0.197	0.900	0.207	0.932
Csnk1d	Sec23a	10090.ENSMUSP00000018274	10090.ENSMUSP00000021375	0	0	0	0	0.082	0.220	0.900	0.315	0.944
Csnk1d	Csnk1e	10090.ENSMUSP00000018274	10090.ENSMUSP00000113975	0	0	0	0.981	0.071	0.693	0.900	0.765	0.969
Csnk1e	Dvl3	10090.ENSMUSP00000113975	10090.ENSMUSP00000003318	0	0	0	0	0.061	0.418	0.900	0.229	0.952
Csnk1e	Pafah1b1	10090.ENSMUSP00000113975	10090.ENSMUSP00000021091	0	0	0	0	0.053	0	0.900	0	0.901
Csnk1e	Ywhaz	10090.ENSMUSP00000113975	10090.ENSMUSP00000022894	0	0	0	0	0.062	0.197	0.600	0.076	0.684
Csnk1e	Plk4	10090.ENSMUSP00000113975	10090.ENSMUSP00000026858	0	0	0	0.565	0.062	0.073	0.900	0.098	0.907
Csnk1e	Haus1	10090.ENSMUSP00000113975	10090.ENSMUSP00000035826	0	0	0	0	0	0	0.900	0	0.900
Csnk1e	Pcm1	10090.ENSMUSP00000113975	10090.ENSMUSP00000039709	0	0	0	0	0.060	0.056	0.900	0.059	0.905
Csnk1e	Ywhae	10090.ENSMUSP00000113975	10090.ENSMUSP00000070993	0	0	0	0	0.062	0.197	0.900	0.074	0.920
Csnk1e	Hsp90aa1	10090.ENSMUSP00000113975	10090.ENSMUSP00000091921	0	0	0	0	0.061	0.095	0.900	0.071	0.910
Csnk1e	Nsun2	10090.ENSMUSP00000113975	10090.ENSMUSP00000105321	0	0	0	0	0.061	0.716	0	0.048	0.723
Csnk1e	Tuba4a	10090.ENSMUSP00000113975	10090.ENSMUSP00000140657	0	0	0	0	0.062	0.158	0.900	0.056	0.915
Csrp2	Ttll12	10090.ENSMUSP00000020403	10090.ENSMUSP00000016901	0	0	0	0	0.068	0	0	0.654	0.664
Cstf1	Prpf8	10090.ENSMUSP00000112076	10090.ENSMUSP00000018449	0	0	0	0	0.099	0	0.900	0	0.906
Cstf1	Fyttd1	10090.ENSMUSP00000112076	10090.ENSMUSP00000023489	0	0	0	0	0.061	0	0.900	0	0.902
Cstf1	Hnrnpul1	10090.ENSMUSP00000112076	10090.ENSMUSP00000037268	0	0	0	0	0.060	0	0.900	0.050	0.902
Cstf1	Dhx9	10090.ENSMUSP00000112076	10090.ENSMUSP00000038135	0	0	0	0	0.082	0	0.900	0	0.904
Cstf1	Hnrnpk	10090.ENSMUSP00000112076	10090.ENSMUSP00000039269	0	0	0	0	0.082	0	0.900	0.047	0.904
Cstf1	Hnrnpa1	10090.ENSMUSP00000112076	10090.ENSMUSP00000042658	0	0	0	0	0.062	0.119	0.900	0	0.910
Cstf1	Mapk1	10090.ENSMUSP00000112076	10090.ENSMUSP00000065983	0	0	0	0	0	0.617	0	0	0.617
Cstf1	Srsf7	10090.ENSMUSP00000112076	10090.ENSMUSP00000070983	0	0	0	0	0.081	0	0.900	0.170	0.917
Cstf1	Hnrnph1	10090.ENSMUSP00000112076	10090.ENSMUSP00000076989	0	0	0	0	0.062	0	0.900	0.261	0.924
Cstf1	Dnajc8	10090.ENSMUSP00000112076	10090.ENSMUSP00000092242	0	0	0	0	0.062	0	0.900	0	0.902
Cstf1	Hnrnpc	10090.ENSMUSP00000112076	10090.ENSMUSP00000107237	0	0	0	0	0.062	0.058	0.900	0.059	0.905
Cstf1	Hnrnpa3	10090.ENSMUSP00000112076	10090.ENSMUSP00000107595	0	0	0	0	0.062	0.081	0.900	0	0.906
Cstf1	Hnrnph2	10090.ENSMUSP00000112076	10090.ENSMUSP00000108828	0	0	0	0	0.062	0	0.900	0.293	0.927
Cstf1	Rbmx	10090.ENSMUSP00000112076	10090.ENSMUSP00000110374	0	0	0	0	0.062	0	0.900	0	0.902
Cstf1	Hnrnpd	10090.ENSMUSP00000112076	10090.ENSMUSP00000132735	0	0	0	0	0.060	0.058	0.900	0	0.903
Cstf1	Hnrnpl	10090.ENSMUSP00000112076	10090.ENSMUSP00000134734	0	0	0	0	0.081	0	0.900	0	0.904
