ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
MP:0020203	abnormal mast cell number	0.001012917	0.9339095	6	6.424606	0.006507592	0.0004119907	0.0214656518125	25	1.070344	6	5.605677	0.006550218	0.24	0.0005327856	0.0228301119252336
MP:0001541	abnormal osteoclast physiology	0.004008304	3.695656	12	3.247055	0.01301518	0.0004496089	0.0231356436089385	68	2.911334	11	3.778336	0.01200873	0.1617647	0.0001367705	0.00724962708092485
MP:0010273	increased classified tumor incidence	0.01647273	15.18786	30	1.975262	0.03253796	0.0004516118	0.0231356436089385	331	14.17135	30	2.116947	0.03275109	0.09063444	9.717936e-05	0.00553499833043478
MP:0002405	respiratory system inflammation	0.008476776	7.815588	19	2.431039	0.02060738	0.000463604	0.0236180482222222	174	7.449591	19	2.550476	0.02074236	0.1091954	0.0001754447	0.00883971373076923
MP:0002458	abnormal B cell number	0.02526178	23.29136	41	1.760309	0.04446855	0.000475064	0.0238051195628415	467	19.99402	41	2.050613	0.04475983	0.08779443	1.190423e-05	0.00100148430366972
MP:0020188	abnormal classified tumor incidence	0.01654323	15.25286	30	1.966845	0.03253796	0.0004833212	0.0240872576304348	333	14.25698	30	2.104233	0.03275109	0.09009009	0.0001082432	0.00601569784242424
MP:0002364	abnormal thymus size	0.01581365	14.58019	29	1.989001	0.03145336	0.0005006568	0.0246829185806452	298	12.75849	29	2.272995	0.03165939	0.09731544	3.543882e-05	0.00244341337894737
MP:0008171	abnormal mature B cell morphology	0.02535914	23.38113	41	1.753551	0.04446855	0.0005115356	0.0250336707659574	470	20.12246	41	2.037524	0.04475983	0.08723404	1.385387e-05	0.00113428560625
MP:0010119	abnormal bone mineral density	0.01973518	18.19584	34	1.868559	0.03687636	0.0005166161	0.0250654478148148	380	16.26922	33	2.02837	0.0360262	0.08684211	0.0001016591	0.00568423138414634
MP:0008706	decreased interleukin-6 secretion	0.003525316	3.250341	11	3.38426	0.01193059	0.0005477598	0.02616123628125	83	3.553541	11	3.095504	0.01200873	0.1325301	0.0008046322	0.0308722898493724
MP:0008079	decreased CD8-positive, alpha-beta T cell number	0.009364536	8.634102	20	2.316396	0.02169197	0.0006032153	0.0283665861589744	190	8.134611	20	2.45863	0.02183406	0.1052632	0.0001972783	0.0097260323172043
MP:0008217	abnormal B cell activation	0.007339286	6.766822	17	2.512258	0.01843818	0.0006317415	0.0292579270454545	148	6.336434	17	2.682897	0.01855895	0.1148649	0.0002063971	0.0100140815185185
MP:0008077	abnormal CD8-positive, alpha-beta T cell number	0.01379525	12.71922	26	2.04415	0.02819957	0.0006472796	0.0294257355693069	278	11.90222	26	2.184466	0.02838428	0.09352518	0.0001682261	0.00857018520555556
MP:0009791	increased susceptibility to viral infection induced morbidity/mortality	0.002001924	1.845774	8	4.334225	0.00867679	0.0006479779	0.0294257355693069	37	1.584108	8	5.050159	0.008733624	0.2162162	0.0001397676	0.00729794971022727
MP:0004982	abnormal osteoclast morphology	0.008721767	8.041469	19	2.362752	0.02060738	0.0006482005	0.0294257355693069	155	6.63613	18	2.712424	0.01965066	0.116129	0.0001180781	0.00648368968263473
MP:0000858	altered metastatic potential	0.00251967	2.323136	9	3.874074	0.009761388	0.0006732857	0.0299470936231884	56	2.39757	9	3.753801	0.009825328	0.1607143	0.0005758832	0.0241134654977169
MP:0000249	abnormal blood vessel physiology	0.01768031	16.30124	31	1.901696	0.03362256	0.000676014	0.0299470936231884	329	14.08572	31	2.20081	0.03384279	0.09422492	3.603912e-05	0.00246625918208955
MP:0005028	abnormal trophectoderm morphology	0.0048927	4.511069	13	2.8818	0.01409978	0.0007934772	0.0341604972957746	115	4.92358	13	2.640355	0.01419214	0.1130435	0.001290107	0.0446425705283019
MP:0000336	decreased mast cell number	0.000780387	0.7195168	5	6.949108	0.005422993	0.0008800922	0.0374718422361111	17	0.7278336	5	6.869702	0.005458515	0.2941176	0.0005723833	0.0241134654977169
MP:0009660	abnormal induced retinal neovascularization	0.001174132	1.082549	6	5.542472	0.006507592	0.0008826519	0.0374718422361111	20	0.8562748	6	7.007096	0.006550218	0.3	0.0001400697	0.00729794971022727
MP:0005616	decreased susceptibility to type IV hypersensitivity reaction	0.002640424	2.434471	9	3.696902	0.009761388	0.0009312585	0.0388165474772727	57	2.440383	9	3.687945	0.009825328	0.1578947	0.0006582746	0.0268283470311111
MP:0008073	abnormal CD4-positive, alpha beta T cell number	0.01652209	15.23337	29	1.903716	0.03145336	0.0009749122	0.0401117018475336	331	14.17135	29	2.046383	0.03165939	0.08761329	0.0002253684	0.0107636886875
MP:0010274	increased organ/body region tumor incidence	0.01734035	15.9878	30	1.87643	0.03253796	0.001003941	0.0409161732	337	14.42823	30	2.079257	0.03275109	0.08902077	0.0001338228	0.00714622365116279
MP:0005153	abnormal B cell proliferation	0.007001098	6.455012	16	2.478694	0.01735358	0.001031433	0.0411227852608696	134	5.737041	16	2.788894	0.01746725	0.119403	0.0002007853	0.00984599572727273
MP:0000274	enlarged heart	0.0255619	23.56807	40	1.697211	0.04338395	0.001085146	0.0419864507172996	452	19.35181	40	2.06699	0.04366812	0.08849558	1.260405e-05	0.00105071944090909
MP:0001711	abnormal placenta morphology	0.01593738	14.69426	28	1.905506	0.03036876	0.001165153	0.0445185542083333	311	13.31507	28	2.10288	0.03056769	0.09003215	0.0001831094	0.00910961678918919
MP:0000359	abnormal mast cell morphology	0.001710387	1.576976	7	4.438874	0.007592191	0.001214189	0.0461996395435685	39	1.669736	7	4.19228	0.007641921	0.1794872	0.001193881	0.0421072645
MP:0002014	increased papilloma incidence	0.001714539	1.580805	7	4.428124	0.007592191	0.001230969	0.0466445691322314	33	1.412853	7	4.954512	0.007641921	0.2121212	0.0004145244	0.0182749459038462
MP:0008661	decreased interleukin-10 secretion	0.001729379	1.594487	7	4.390127	0.007592191	0.001292429	0.0487719091769547	38	1.626922	7	4.302603	0.007641921	0.1842105	0.001016653	0.0374405944176707
MP:0004720	abnormal platelet morphology	0.01224269	11.28776	23	2.037605	0.02494577	0.00134178	0.0502209085714286	263	11.26001	23	2.042626	0.02510917	0.08745247	0.000988277	0.0368328234331984
MP:0001222	epidermal hyperplasia	0.002807451	2.58847	9	3.476958	0.009761388	0.001414743	0.0523112633467742	60	2.568824	9	3.503548	0.009825328	0.15	0.0009648741	0.0361138591714286
MP:0005031	abnormal trophoblast layer morphology	0.006611483	6.095788	15	2.460716	0.01626898	0.001562562	0.0566351523320158	140	5.993924	15	2.502534	0.01637555	0.1071429	0.0009921164	0.0368328234331984
MP:0010639	altered tumor pathology	0.0066318	6.11452	15	2.453177	0.01626898	0.001608825	0.0578546088235294	141	6.036738	15	2.484786	0.01637555	0.106383	0.001067322	0.0387632935177866
MP:0005154	increased B cell proliferation	0.002864503	2.641072	9	3.407707	0.009761388	0.001619861	0.0580239272265625	61	2.611638	9	3.446113	0.009825328	0.147541	0.001089609	0.0391831942352941
MP:0008852	retinal neovascularization	0.001820976	1.67894	7	4.169298	0.007592191	0.001726726	0.0609002977692308	34	1.455667	7	4.808791	0.007641921	0.2058824	0.0005028982	0.0216505938685446
MP:0001601	abnormal myelopoiesis	0.006061915	5.589086	14	2.504882	0.01518438	0.001877573	0.0649437602621723	110	4.709512	14	2.972707	0.01528384	0.1272727	0.0002534034	0.0118556590714286
MP:0003850	abnormal thymocyte activation	0.0009294187	0.856924	5	5.834823	0.005422993	0.001885936	0.0649437602621723	20	0.8562748	5	5.839247	0.005458515	0.25	0.001288721	0.0446425705283019
MP:0011762	renal/urinary system inflammation	0.007527591	6.940439	16	2.30533	0.01735358	0.002123249	0.0713193894871795	151	6.464875	16	2.474913	0.01746725	0.1059603	0.0007711931	0.0300929392638298
MP:0009764	decreased sensitivity to induced morbidity/mortality	0.004317411	3.980653	11	2.763366	0.01193059	0.002672436	0.0847966716955017	83	3.553541	11	3.095504	0.01200873	0.1325301	0.0008046322	0.0308722898493724
MP:0004215	abnormal myocardial fiber physiology	0.00702812	6.479926	15	2.314841	0.01626898	0.002767486	0.0875098159310345	102	4.367002	15	3.434851	0.01637555	0.1470588	2.849568e-05	0.00202562314418605
MP:0003221	abnormal cardiomyocyte apoptosis	0.002542266	2.343969	8	3.413015	0.00867679	0.002856645	0.0897103926369863	41	1.755363	8	4.557461	0.008733624	0.195122	0.0002972755	0.0134951303712871
MP:0001859	kidney inflammation	0.007143842	6.586622	15	2.277343	0.01626898	0.003213056	0.0972400116171617	144	6.165179	15	2.433019	0.01637555	0.1041667	0.001322389	0.0452474146641791
MP:0004883	abnormal vascular wound healing	0.003234609	2.982309	9	3.017796	0.009761388	0.003598178	0.106172913697749	57	2.440383	9	3.687945	0.009825328	0.1578947	0.0006582746	0.0268283470311111
MP:0000343	altered response to myocardial infarction	0.00385922	3.558201	10	2.810409	0.01084599	0.003639453	0.106625508019169	73	3.125403	10	3.199587	0.01091703	0.1369863	0.001060233	0.0387344088047809
MP:0005264	glomerulosclerosis	0.003281385	3.025437	9	2.974777	0.009761388	0.003944758	0.113752927232704	57	2.440383	9	3.687945	0.009825328	0.1578947	0.0006582746	0.0268283470311111
MP:0003710	abnormal physiological neovascularization	0.001114491	1.027561	5	4.865893	0.005422993	0.00407253	0.1167034378125	20	0.8562748	5	5.839247	0.005458515	0.25	0.001288721	0.0446425705283019
MP:0003141	cardiac fibrosis	0.006277458	5.787816	13	2.246098	0.01409978	0.006503648	0.173367593488372	114	4.880767	13	2.663516	0.01419214	0.1140351	0.001189846	0.0421072645
MP:0000706	small thymus	0.0132911	12.25439	22	1.795275	0.02386117	0.007229692	0.185335074916201	244	10.44655	22	2.105958	0.02401747	0.09016393	0.0008454132	0.0321677968630705
MP:0000521	abnormal kidney cortex morphology	0.01505598	13.88161	24	1.728906	0.02603037	0.00802137	0.198264050943396	272	11.64534	24	2.060911	0.02620087	0.08823529	0.0006843717	0.0275249495131579
MP:0002413	abnormal megakaryocyte progenitor cell morphology	0.005116888	4.717771	11	2.33161	0.01193059	0.009077757	0.216730401454545	88	3.767609	11	2.919623	0.01200873	0.125	0.001315032	0.0451642076404494
MP:0002827	abnormal renal corpuscle morphology	0.01388593	12.80283	22	1.71837	0.02386117	0.01150744	0.250648990023753	250	10.70344	22	2.055415	0.02401747	0.088	0.001161875	0.0412960998062015
MP:0003864	abnormal midbrain development	0.002647347	2.440854	7	2.867848	0.007592191	0.01248785	0.262044815789474	40	1.71255	7	4.087473	0.007641921	0.175	0.001394417	0.0473585329259259
MP:0003091	abnormal cell migration	0.02714531	25.02798	36	1.43839	0.03904555	0.02122867	0.370089170912548	410	17.55363	36	2.050857	0.03930131	0.08780488	3.983527e-05	0.00266143435072464
MP:0002972	abnormal cardiac muscle contractility	0.01226705	11.31022	19	1.679897	0.02060738	0.02192992	0.379428993207547	192	8.220238	19	2.311368	0.02074236	0.09895833	0.0006120749	0.0255123946954545
MP:0010630	abnormal cardiac muscle tissue morphology	0.01633869	15.06427	22	1.46041	0.02386117	0.05355919	0.655419896808511	248	10.61781	22	2.071991	0.02401747	0.08870968	0.001046651	0.03839115868
MP:0000260	abnormal angiogenesis	0.02307142	21.27185	29	1.363304	0.03145336	0.06157809	0.716587671700508	320	13.7004	29	2.116727	0.03165939	0.090625	0.0001263784	0.00685733685207101
