ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
MP:0001648	abnormal apoptosis	0.05415577	11.58934	22	1.898297	0.1028037	0.003154435	0.135842700985915	992	9.922318	22	2.217224	0.1028037	0.02217742	0.0004127924	0.0278331346176471
MP:0010578	abnormal heart left ventricle size	0.006616922	1.416021	6	4.237224	0.02803738	0.00324642	0.138463587906977	100	1.000234	6	5.998598	0.02803738	0.06	0.0005094414	0.0317794397142857
MP:0002827	abnormal renal corpuscle morphology	0.01388593	2.97159	9	3.028682	0.04205607	0.003312895	0.140644662731481	250	2.500584	9	3.599159	0.04205607	0.036	0.0009669032	0.0487170458461538
MP:0005140	decreased cardiac muscle contractility	0.008918348	1.908526	7	3.667751	0.03271028	0.00335049	0.140935749082569	149	1.490348	7	4.696889	0.03271028	0.04697987	0.000767831	0.0426727895151515
MP:0003795	abnormal bone structure	0.04156227	8.894325	18	2.023762	0.08411215	0.003887041	0.154974634652174	773	7.731806	18	2.328046	0.08411215	0.0232859	0.0008042044	0.0438961568333333
MP:0000259	abnormal vascular development	0.03197888	6.84348	15	2.191867	0.07009346	0.004021121	0.158256135493562	447	4.471045	15	3.354921	0.07009346	0.03355705	4.732127e-05	0.00525234619759036
MP:0001698	decreased embryo size	0.02986037	6.390118	14	2.190883	0.06542056	0.005403945	0.189862741954023	507	5.071185	14	2.760696	0.06542056	0.02761341	0.0006167707	0.0360241230509554
MP:0003091	abnormal cell migration	0.02714531	5.809097	13	2.237869	0.06074766	0.00611287	0.206845084501845	410	4.100958	13	3.169991	0.06074766	0.03170732	0.0002637491	0.0199882582396694
MP:0000260	abnormal angiogenesis	0.02307142	4.937284	11	2.227946	0.05140187	0.0116089	0.325546217125382	320	3.200748	11	3.436697	0.05140187	0.034375	0.000398929	0.0271419229925926
MP:0011098	embryonic lethality during organogenesis, complete penetrance	0.03621708	7.750456	15	1.93537	0.07009346	0.01186046	0.329577024848485	586	5.861369	15	2.559129	0.07009346	0.02559727	0.0008613112	0.0449846541931818
MP:0000266	abnormal heart morphology	0.07594065	16.2513	26	1.599872	0.1214953	0.01219604	0.335848909309309	1234	12.34288	26	2.106477	0.1214953	0.02106969	0.0002701226	0.0203034773934426
MP:0011108	embryonic lethality during organogenesis, incomplete penetrance	0.01719088	3.678848	9	2.446418	0.04205607	0.01247707	0.340520035416667	238	2.380556	9	3.780629	0.04205607	0.03781513	0.0006829272	0.0396357115443038
MP:0002108	abnormal muscle morphology	0.04797663	10.267	18	1.75319	0.08411215	0.01558045	0.394676040055249	765	7.651788	18	2.352391	0.08411215	0.02352941	0.0007138823	0.0409148531728395
MP:0005388	respiratory system phenotype	0.07125774	15.24916	24	1.573858	0.1121495	0.0188822	0.440357131725888	1140	11.40266	24	2.104771	0.1121495	0.02105263	0.0004755399	0.0302826450208333
MP:0002925	abnormal cardiovascular development	0.04740875	10.14547	17	1.675624	0.07943925	0.02706089	0.527975236808511	659	6.59154	17	2.579063	0.07943925	0.02579666	0.0003593623	0.025155361
MP:0002082	postnatal lethality	0.07111127	15.21781	23	1.511387	0.1074766	0.03196883	0.569231400194175	958	9.582239	23	2.400274	0.1074766	0.02400835	9.62822e-05	0.00929376604210526
