ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
MP:0001698	decreased embryo size	0.02986037	5.942213	15	2.524312	0.07537688	0.001041927	0.0545969748	507	4.739425	15	3.164941	0.075	0.0295858	8.996846e-05	0.00593532933956834
MP:0005452	abnormal adipose tissue amount	0.03324614	6.615982	16	2.418386	0.08040201	0.001110955	0.0573943602808989	629	5.879878	16	2.721145	0.08	0.0254372	0.000294611	0.0154376164
MP:0000477	abnormal intestine morphology	0.02105789	4.190521	12	2.863606	0.06030151	0.001165535	0.0587250326923077	344	3.215705	12	3.731686	0.06	0.03488372	0.0001012465	0.00649252031468531
MP:0000266	abnormal heart morphology	0.07594065	15.11219	28	1.852809	0.1407035	0.00120553	0.0604082519125683	1234	11.53541	28	2.42731	0.14	0.02269044	1.24407e-05	0.00102775872972973
MP:0001654	hepatic necrosis	0.004150879	0.826025	5	6.053085	0.02512563	0.001565953	0.0767903155614973	68	0.6356625	5	7.865809	0.025	0.07352941	0.0004390471	0.0214152229095745
MP:0009644	uremia	0.01082563	2.1543	8	3.713503	0.04020101	0.001611546	0.0786057277659575	197	1.841552	8	4.344162	0.04	0.04060914	0.0005483217	0.0255234009593909
MP:0005292	improved glucose tolerance	0.01103779	2.196521	8	3.642124	0.04020101	0.001816816	0.0881492207407407	200	1.869596	8	4.279	0.04	0.04	0.0006056258	0.02776794293
MP:0001625	cardiac hypertrophy	0.008706848	1.732663	7	4.040025	0.03517588	0.001961755	0.0946804913157895	157	1.467633	7	4.769586	0.035	0.04458599	0.0007023838	0.0314188265658537
MP:0005329	abnormal myocardium layer morphology	0.02290533	4.55816	12	2.632641	0.06030151	0.002331719	0.105850808069307	345	3.225053	12	3.72087	0.06	0.03478261	0.0001040484	0.00662585991666667
MP:0002088	abnormal embryonic growth/weight/body size	0.04627734	9.20919	19	2.063156	0.09547739	0.002418375	0.108708327205882	817	7.637298	19	2.487791	0.095	0.02325581	0.000250762	0.0136874258333333
MP:0010545	abnormal heart layer morphology	0.02320252	4.617301	12	2.598921	0.06030151	0.002587169	0.115166697718447	351	3.28114	12	3.657265	0.06	0.03418803	0.0001223007	0.00768148917123288
MP:0005502	abnormal renal/urinary system physiology	0.03004295	5.978546	14	2.341706	0.07035176	0.003002575	0.129615850327103	565	5.281608	14	2.650708	0.07	0.02477876	0.0009063073	0.0395754187666667
MP:0005451	abnormal body composition	0.1132945	22.5456	36	1.596764	0.1809045	0.003188138	0.135348266018519	1918	17.92942	36	2.007873	0.18	0.01876955	4.09527e-05	0.00302851821774194
MP:0004262	abnormal physical strength	0.0271102	5.394929	13	2.40967	0.06532663	0.003305437	0.139040629770642	424	3.963543	13	3.279894	0.065	0.03066038	0.0001883326	0.0111420587870968
MP:0002703	abnormal renal tubule morphology	0.01259245	2.505897	8	3.192469	0.04020101	0.004025022	0.161176645152838	196	1.832204	8	4.366327	0.04	0.04081633	0.0005302273	0.0249342786717949
MP:0004196	abnormal prenatal growth/weight/body size	0.05609617	11.16314	21	1.881192	0.1055276	0.004239566	0.168297923030303	991	9.263847	21	2.266877	0.105	0.02119072	0.0004116567	0.020308976483871
MP:0001697	abnormal embryo size	0.03469725	6.904753	15	2.172417	0.07537688	0.004306604	0.170222235689655	614	5.739659	15	2.613396	0.075	0.02442997	0.0006899395	0.0311662325862069
MP:0011091	prenatal lethality, complete penetrance	0.01865829	3.713001	10	2.69324	0.05025126	0.004527526	0.175178959578059	284	2.654826	10	3.766725	0.05	0.03521127	0.0003565112	0.0181622650222222
MP:0001722	pale yolk sac	0.005866047	1.167343	5	4.28323	0.02512563	0.006728559	0.238227359189189	84	0.7852302	5	6.36756	0.025	0.05952381	0.001152834	0.0491697106046512
MP:0002706	abnormal kidney size	0.01679779	3.342761	9	2.692385	0.04522613	0.006950589	0.244202686321839	259	2.421126	9	3.717278	0.045	0.03474903	0.0007691295	0.0342374636650485
MP:0000288	abnormal pericardium morphology	0.01389934	2.765968	8	2.892297	0.04020101	0.007139893	0.248578580746269	192	1.794812	8	4.457292	0.04	0.04166667	0.0004626193	0.0224456030740741
MP:0005418	abnormal circulating hormone level	0.04398301	8.752619	17	1.942276	0.08542714	0.007264892	0.248578580746269	778	7.272727	17	2.3375	0.085	0.0218509	0.00106041	0.0456523929577465
MP:0011088	neonatal lethality, incomplete penetrance	0.0201027	4.000438	10	2.499727	0.05025126	0.007481465	0.252224389889706	269	2.514606	10	3.976766	0.05	0.03717472	0.0002316172	0.012950791
MP:0001544	abnormal cardiovascular system physiology	0.08375041	16.66633	27	1.620032	0.1356784	0.008963629	0.28246212347079	1369	12.79738	27	2.109806	0.135	0.01972243	0.0001928216	0.0111909751392405
MP:0005381	digestive/alimentary phenotype	0.06432395	12.80047	22	1.718687	0.1105528	0.009572122	0.295543295420875	1057	9.880813	22	2.226537	0.11	0.02081362	0.0003816171	0.0191225617868852
MP:0005369	muscle phenotype	0.07226412	14.38056	24	1.66892	0.120603	0.009695562	0.297972433511706	1139	10.64735	24	2.254083	0.12	0.02107112	0.0001704673	0.0102168963464052
MP:0014134	abnormal embryo morphology	0.06885696	13.70254	23	1.678521	0.1155779	0.01058281	0.313046347419355	1171	10.94648	23	2.101132	0.115	0.01964133	0.0006268605	0.028598561119403
MP:0008770	decreased survivor rate	0.01261615	2.510614	7	2.788163	0.03517588	0.01386504	0.369600048837209	167	1.561112	7	4.483982	0.035	0.04191617	0.001009207	0.0437116165566038
MP:0002108	abnormal muscle morphology	0.04797663	9.547349	17	1.780599	0.08542714	0.01600043	0.400885090437158	765	7.151204	17	2.377222	0.085	0.02222222	0.000882737	0.0387306138277512
