ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
MP:0002810	microcytic anemia	0.0008006262	1.562822	9	5.758812	0.004610656	3.747714e-05	0.00155206091486486	22	1.987661	9	4.527936	0.004655975	0.4090909	6.585447e-05	0.00132141245054705
MP:0010876	decreased bone volume	0.003846777	7.508909	21	2.796678	0.0107582	3.757443e-05	0.00155206091486486	70	6.324375	21	3.320486	0.01086394	0.3	5.322506e-07	1.84876439469697e-05
MP:0001175	abnormal lung morphology	0.02997158	58.50451	91	1.555436	0.04661885	3.781246e-05	0.00155488905022422	471	42.55401	91	2.138459	0.04707708	0.1932059	2.294843e-12	2.23869258617021e-10
MP:0003977	abnormal circulating carnitine level	0.0003094275	0.6040025	6	9.933734	0.00307377	4.005197e-05	0.00162511754380531	14	1.264875	6	4.743552	0.003103983	0.4285714	0.0008561851	0.011329185352518
MP:0002891	increased insulin sensitivity	0.008405987	16.40849	35	2.133043	0.01793033	4.032925e-05	0.00162915957048458	145	13.10049	35	2.671656	0.01810657	0.2413793	5.246284e-08	2.34675240390244e-06
MP:0005048	abnormal thrombosis	0.003579489	6.987163	20	2.862392	0.0102459	4.154754e-05	0.00167101290263158	74	6.685768	20	2.991429	0.01034661	0.2702703	5.913623e-06	0.000159026166891496
MP:0003089	decreased skin tensile strength	0.001018838	1.988771	10	5.028231	0.005122951	4.374332e-05	0.00175164298864629	23	2.078009	10	4.812299	0.005173306	0.4347826	1.346332e-05	0.00032661017037037
MP:0003548	pulmonary hypertension	0.0003148378	0.6145634	6	9.763028	0.00307377	4.404697e-05	0.00175613354304348	12	1.084179	6	5.534144	0.003103983	0.5	0.0003087807	0.004958877441331
MP:0005535	abnormal body temperature	0.005133302	10.0202	25	2.494959	0.01280738	4.580295e-05	0.00181040108405172	100	9.034821	25	2.767072	0.01293326	0.25	2.047149e-06	6.25745211e-05
MP:0004087	abnormal muscle fiber morphology	0.01772076	34.59093	60	1.734559	0.0307377	4.721372e-05	0.00185815370128755	304	27.46586	60	2.18453	0.03103983	0.1973684	5.563165e-09	3.01859307988166e-07
MP:0010867	abnormal bone trabecula morphology	0.005495923	10.72804	26	2.423555	0.01331967	5.215053e-05	0.00202635745805085	106	9.57691	25	2.610445	0.01293326	0.2358491	6.31814e-06	0.000166486620114943
MP:0002136	abnormal kidney physiology	0.01781327	34.7715	60	1.725551	0.0307377	5.433345e-05	0.00210226893037975	322	29.09212	60	2.062414	0.03103983	0.1863354	5.008006e-08	2.25114779509804e-06
MP:0004230	abnormal embryonic erythrocyte morphology	0.001742887	3.402115	13	3.821152	0.006659836	5.618358e-05	0.00216472028823529	35	3.162187	12	3.794841	0.006207967	0.3428571	3.308064e-05	0.000715446860377358
MP:0004257	abnormal placenta weight	0.001746822	3.409796	13	3.812544	0.006659836	5.7454e-05	0.00220440661087866	33	2.981491	12	4.024832	0.006207967	0.3636364	1.66886e-05	0.000397492109090909
MP:0004952	increased spleen weight	0.00586016	11.43903	27	2.360339	0.01383197	5.845971e-05	0.00223364808625	116	10.48039	26	2.480823	0.01345059	0.2241379	1.11374e-05	0.000276774953929539
MP:0004921	decreased placenta weight	0.001064265	2.077445	10	4.813606	0.005122951	6.253254e-05	0.00237935017344398	25	2.258705	9	3.984584	0.004655975	0.36	0.0002106724	0.00360422744029851
MP:0005325	abnormal renal glomerulus morphology	0.01258435	24.56466	46	1.872609	0.02356557	6.385773e-05	0.00241973299214876	228	20.59939	46	2.233076	0.02379721	0.2017544	1.665208e-07	6.55362976824034e-06
MP:0002706	abnormal kidney size	0.01679779	32.78929	57	1.738372	0.02920082	6.803969e-05	0.00254130744796748	259	23.40019	56	2.393143	0.02897051	0.2162162	5.515511e-10	3.63865006258993e-08
MP:0013258	abnormal extracellular matrix morphology	0.002843187	5.549902	17	3.063117	0.008709016	6.817466e-05	0.00254130744796748	43	3.884973	17	4.375835	0.00879462	0.3953488	7.111739e-08	3.12031802057416e-06
MP:0002356	abnormal spleen red pulp morphology	0.004971227	9.703835	24	2.473249	0.01229508	7.324829e-05	0.00270841459395161	97	8.763777	23	2.624439	0.0118986	0.2371134	1.331822e-05	0.000323947154907162
MP:0003186	abnormal redox activity	0.003744353	7.308976	20	2.736361	0.0102459	7.590024e-05	0.00279520160963855	109	9.847955	20	2.030878	0.01034661	0.1834862	0.001690513	0.0195863442550505
MP:0001553	abnormal circulating free fatty acids level	0.007649769	14.93235	32	2.142998	0.01639344	7.737271e-05	0.0028380310028	164	14.81711	32	2.159666	0.01655458	0.195122	2.435592e-05	0.000552831154455446
MP:0008850	increased hemoglobin concentration distribution width	0.0003512532	0.6856462	6	8.750869	0.00307377	7.999279e-05	0.00292244575418327	7	0.6324375	5	7.90592	0.002586653	0.7142857	0.0001076538	0.00204810237759336
MP:0008775	abnormal heart ventricle pressure	0.002614936	5.104355	16	3.134579	0.008196721	8.476122e-05	0.00306008026535433	52	4.698107	16	3.405627	0.008277289	0.3076923	8.223216e-06	0.000211223783529412
MP:0010358	abnormal free fatty acids level	0.007692162	15.0151	32	2.131188	0.01639344	8.542815e-05	0.00307206327647059	169	15.26885	32	2.09577	0.01655458	0.1893491	4.518677e-05	0.000954752720967742
MP:0000611	jaundice	0.0005159802	1.007193	7	6.950006	0.003586066	8.630279e-05	0.00309139290742188	12	1.084179	7	6.456501	0.003621314	0.5833333	2.559439e-05	0.000576659843488943
MP:0002827	abnormal renal corpuscle morphology	0.01388593	27.10534	49	1.807762	0.02510246	8.676349e-05	0.00309580234747082	250	22.58705	49	2.169384	0.0253492	0.196	1.697532e-07	6.65229420512821e-06
MP:0000599	enlarged liver	0.008401768	16.40025	34	2.073139	0.01741803	8.792837e-05	0.00312520601899225	176	15.90129	33	2.075304	0.01707191	0.1875	4.24871e-05	0.000899784542725173
MP:0010877	abnormal trabecular bone volume	0.003808641	7.434468	20	2.690172	0.0102459	9.499162e-05	0.00336321681621622	78	7.047161	20	2.838022	0.01034661	0.2564103	1.398624e-05	0.000337510054736842
MP:0008849	abnormal hemoglobin concentration distribution width	0.0003648322	0.7121524	6	8.425162	0.00307377	9.821505e-05	0.00346396926346154	8	0.7227857	5	6.91768	0.002586653	0.625	0.0002656128	0.00438859347027027
MP:0005639	hemosiderosis	0.0002272742	0.4436392	5	11.27042	0.002561475	9.872886e-05	0.003468724	11	0.9938303	5	5.03104	0.002586653	0.4545455	0.001737638	0.019917675575
MP:0003711	pathological neovascularization	0.004127206	8.056306	21	2.606654	0.0107582	9.91064e-05	0.003468724	82	7.408553	21	2.834561	0.01086394	0.2560976	8.777922e-06	0.000224842303743017
MP:0001619	abnormal vascular permeability	0.002653165	5.178978	16	3.089412	0.008196721	9.98574e-05	0.00347139033712121	57	5.149848	16	3.106888	0.008277289	0.2807018	2.97423e-05	0.000652480600478469
MP:0004152	abnormal circulating iron level	0.002936705	5.732447	17	2.965575	0.008709016	9.99397e-05	0.00347139033712121	73	6.595419	17	2.577546	0.00879462	0.2328767	0.0002174902	0.0036933058037037
MP:0009873	abnormal aorta tunica media morphology	0.001610034	3.142787	12	3.818268	0.006147541	0.0001076044	0.00372351829433962	37	3.342884	12	3.589715	0.006207967	0.3243243	6.191366e-05	0.00125330742207505
MP:0001762	polyuria	0.002395809	4.67662	15	3.207445	0.007684426	0.0001087699	0.00374969918421053	78	7.047161	15	2.128517	0.007759959	0.1923077	0.003848126	0.0373378507700422
MP:0011188	increased erythrocyte protoporphyrin level	0.000536406	1.047064	7	6.685358	0.003586066	0.0001094402	0.00375867653183521	9	0.8131339	7	8.608668	0.003621314	0.7777778	1.486636e-06	4.70084555862069e-05
MP:0008563	decreased interferon-alpha secretion	0.0005377393	1.049667	7	6.668781	0.003586066	0.0001111101	0.00380178961567164	24	2.168357	7	3.228251	0.003621314	0.2916667	0.004242152	0.0400623417507724
MP:0009489	abnormal blood vessel endothelium morphology	0.004800639	9.370847	23	2.454421	0.01178279	0.0001140928	0.00388933448327138	68	6.143678	23	3.743686	0.0118986	0.3382353	1.241742e-08	6.25646930769231e-07
MP:0011099	lethality throughout fetal growth and development, complete penetrance	0.0141033	27.52965	49	1.779899	0.02510246	0.0001241819	0.00418657361397059	203	18.34069	49	2.671656	0.0253492	0.2413793	1.220111e-10	8.8097778503937e-09
MP:0010545	abnormal heart layer morphology	0.02320252	45.29131	72	1.589709	0.03688525	0.0001260704	0.00423467241025641	351	31.71222	72	2.270418	0.0372478	0.2051282	2.670366e-11	2.02374018347107e-09
MP:0003135	increased erythroid progenitor cell number	0.001910469	3.729236	13	3.485969	0.006659836	0.0001378436	0.00461323289051095	37	3.342884	12	3.589715	0.006207967	0.3243243	6.191366e-05	0.00125330742207505
MP:0002743	glomerulonephritis	0.00331572	6.472286	18	2.781088	0.009221311	0.0001391212	0.00463905965090909	84	7.58925	18	2.371776	0.00931195	0.2142857	0.0004311406	0.00661130318060201
MP:0003797	abnormal compact bone morphology	0.007560724	14.75853	31	2.10048	0.01588115	0.0001401932	0.00465786827536232	143	12.91979	30	2.322018	0.01551992	0.2097902	9.974685e-06	0.000251977579752066
MP:0010563	increased heart right ventricle size	0.005530104	10.79476	25	2.315938	0.01280738	0.0001430239	0.00473476232129964	87	7.860294	25	3.180542	0.01293326	0.2873563	1.157884e-07	4.80500116289593e-06
MP:0003122	maternal imprinting	0.001415291	2.762648	11	3.981687	0.005635246	0.0001437642	0.00474215005035971	16	1.445571	10	6.91768	0.005173306	0.625	1.704866e-07	6.65260477446808e-06
MP:0000013	abnormal adipose tissue distribution	0.0003931952	0.7675169	6	7.817417	0.00307377	0.0001468934	0.00482800171326165	12	1.084179	6	5.534144	0.003103983	0.5	0.0003087807	0.004958877441331
MP:0000062	increased bone mineral density	0.006214417	12.13054	27	2.225787	0.01383197	0.0001493571	0.004891445025	119	10.75144	27	2.511292	0.01396793	0.2268908	5.974268e-06	0.000159720226122449
MP:0004951	abnormal spleen weight	0.01009985	19.7149	38	1.927476	0.01946721	0.0001513989	0.00494066872953737	183	16.53372	37	2.237851	0.01914123	0.2021858	2.463893e-06	7.40783567540984e-05
MP:0008388	hypochromic microcytic anemia	0.0002509966	0.4899454	5	10.20522	0.002561475	0.0001561372	0.00505928665724382	10	0.9034821	5	5.534144	0.002586653	0.5	0.001023797	0.01291364303989
MP:0006087	increased body mass index	0.0005716462	1.115853	7	6.273225	0.003586066	0.0001610563	0.00520030377112676	14	1.264875	7	5.534144	0.003621314	0.5	9.424035e-05	0.00180791633786611
MP:0001785	edema	0.0254591	49.69617	77	1.549415	0.03944672	0.0001624742	0.00520940004895105	406	36.68137	76	2.071896	0.03931712	0.1871921	6.861534e-10	4.4310047028169e-08
MP:0000521	abnormal kidney cortex morphology	0.01505598	29.38927	51	1.735327	0.02612705	0.0001659126	0.00530110990243902	272	24.57471	51	2.075304	0.02638386	0.1875	4.046322e-07	1.46659180790514e-05
MP:0011973	abnormal circulating glycerol level	0.001454054	2.838314	11	3.87554	0.005635246	0.0001808763	0.00571943334827586	44	3.975321	11	2.767072	0.005690636	0.25	0.001479512	0.0175512613712807
MP:0011504	abnormal limb long bone morphology	0.02391158	46.67541	73	1.563993	0.03739754	0.0001818421	0.00573021325429553	373	33.69988	72	2.136506	0.0372478	0.1930295	4.766176e-10	3.19020685547445e-08
MP:0003448	abnormal tumor morphology	0.004979327	9.719647	23	2.366341	0.01178279	0.0001912214	0.00595478662372881	99	8.944473	23	2.57142	0.0118986	0.2323232	1.899808e-05	0.000444419371428571
MP:0011965	decreased total retina thickness	0.001230495	2.401926	10	4.163325	0.005122951	0.000200133	0.00618377869360269	38	3.433232	10	2.912707	0.005173306	0.2631579	0.001581348	0.0185434285933504
MP:0011086	postnatal lethality, incomplete penetrance	0.04179934	81.59231	115	1.409446	0.05891393	0.0002061606	0.00628070665116279	579	52.31161	115	2.198365	0.05949302	0.1986183	3.387434e-16	6.212553956e-14
MP:0005421	loose skin	0.0005980614	1.167416	7	5.99615	0.003586066	0.0002114021	0.00641906376490066	16	1.445571	7	4.842376	0.003621314	0.4375	0.0002670543	0.0043886880483871
MP:0003179	thrombocytopenia	0.007063149	13.78727	29	2.10339	0.01485656	0.0002205518	0.00667478549834984	150	13.55223	28	2.06608	0.01448526	0.1866667	0.000169091	0.00299696666216216
MP:0006298	abnormal platelet activation	0.003485139	6.802991	18	2.645895	0.009221311	0.000251728	0.00756834675409836	82	7.408553	18	2.429624	0.00931195	0.2195122	0.0003156283	0.00505998515909091
MP:0012397	abnormal nucleated erythrocyte cell number	0.002601678	5.078475	15	2.953643	0.007684426	0.0002597458	0.0077838855751634	44	3.975321	15	3.77328	0.007759959	0.3409091	3.784954e-06	0.000106793932861538
MP:0000523	cortical renal glomerulopathies	0.00645179	12.59389	27	2.143896	0.01383197	0.0002665892	0.00796294125081433	135	12.19701	27	2.213658	0.01396793	0.2	6.543347e-05	0.00131584412258772
MP:0008476	increased spleen red pulp amount	0.002350076	4.587349	14	3.051871	0.007172131	0.0002977188	0.00883521487378641	46	4.156018	13	3.127994	0.006725297	0.2826087	0.0001516414	0.00273192856188605
MP:0000288	abnormal pericardium morphology	0.01389934	27.13151	47	1.732303	0.02407787	0.0003030748	0.00896514811612903	192	17.34686	45	2.59413	0.02327988	0.234375	1.885398e-09	1.12266880909091e-07
MP:0009865	abnormal aorta smooth muscle morphology	0.0004579142	0.8938484	6	6.712547	0.00307377	0.0003295334	0.0096543810798722	11	0.9938303	6	6.037248	0.003103983	0.5454545	0.0001671876	0.0029885190877193
MP:0011109	lethality throughout fetal growth and development, incomplete penetrance	0.01167404	22.78773	41	1.799214	0.0210041	0.0003425891	0.00995287714240506	180	16.26268	39	2.398129	0.02017589	0.2166667	2.076814e-07	7.93516015833333e-06
MP:0001625	cardiac hypertrophy	0.008706848	16.99577	33	1.94166	0.01690574	0.0003492254	0.0100065375217391	157	14.18467	33	2.326455	0.01707191	0.2101911	3.516025e-06	9.98202763157895e-05
MP:0004272	abnormal basement membrane morphology	0.002388966	4.663261	14	3.002191	0.007172131	0.000349735	0.0100065375217391	35	3.162187	14	4.427315	0.007242628	0.4	8.61161e-07	2.85084706498195e-05
MP:0008816	petechiae	0.0002997396	0.5850918	5	8.545668	0.002561475	0.0003507456	0.0100065375217391	11	0.9938303	5	5.03104	0.002586653	0.4545455	0.001737638	0.019917675575
MP:0003856	abnormal hindlimb stylopod morphology	0.009075266	17.71492	34	1.919286	0.01741803	0.0003513746	0.0100065375217391	150	13.55223	34	2.508812	0.01758924	0.2266667	4.03488e-07	1.46659180790514e-05
MP:0008810	increased circulating iron level	0.001576775	3.077865	11	3.573906	0.005635246	0.0003561729	0.0101117817120743	39	3.52358	11	3.121825	0.005690636	0.2820513	0.0004922883	0.00743704071004942
MP:0001182	lung hemorrhage	0.002983053	5.822919	16	2.747763	0.008196721	0.0003615643	0.010233162441358	46	4.156018	16	3.849839	0.008277289	0.3478261	1.327434e-06	4.28611611971831e-05
MP:0005533	increased body temperature	0.001330884	2.597886	10	3.849284	0.005122951	0.0003686172	0.0103721476196319	34	3.071839	10	3.255379	0.005173306	0.2941176	0.0006123535	0.00891555433333333
MP:0001778	abnormal brown adipose tissue amount	0.002988543	5.833636	16	2.742715	0.008196721	0.0003687372	0.0103721476196319	67	6.05333	16	2.643173	0.008277289	0.238806	0.0002426249	0.00404521878727273
MP:0002269	muscular atrophy	0.002999562	5.855145	16	2.73264	0.008196721	0.0003835044	0.0107117187545455	80	7.227857	15	2.075304	0.007759959	0.1875	0.004930519	0.0456695547777778
MP:0005329	abnormal myocardium layer morphology	0.02290533	44.7112	69	1.543237	0.03534836	0.000384389	0.0107117187545455	345	31.17013	69	2.213658	0.03569581	0.2	2.22375e-10	1.54483238636364e-08
MP:0012555	decreased cell death	0.00988498	19.29548	36	1.865722	0.01844262	0.0004010093	0.0110428086516517	180	16.26268	35	2.152167	0.01810657	0.1944444	1.122119e-05	0.000278103546756757
MP:0003723	abnormal long bone morphology	0.03180265	62.07878	90	1.449771	0.04610656	0.0004163027	0.0114065848985075	476	43.00575	89	2.069491	0.04604242	0.1869748	2.536604e-11	1.9546772e-09
MP:0000556	abnormal hindlimb morphology	0.02051108	40.03763	63	1.57352	0.03227459	0.0004167073	0.0114065848985075	333	30.08595	62	2.060762	0.0320745	0.1861862	3.10596e-08	1.4605976e-06
MP:0003439	abnormal glycerol level	0.001618653	3.15961	11	3.481442	0.005635246	0.0004418367	0.0120584599375	51	4.607759	11	2.387278	0.005690636	0.2156863	0.005117532	0.0470689753660983
MP:0011156	abnormal hypodermis fat layer morphology	0.003992529	7.793416	19	2.437955	0.009733607	0.0004642223	0.012631805611276	98	8.854125	19	2.145893	0.009829281	0.1938776	0.00111187	0.013909751568895
MP:0001780	decreased brown adipose tissue amount	0.001902009	3.712722	12	3.23213	0.006147541	0.0004766055	0.0129283961828909	35	3.162187	12	3.794841	0.006207967	0.3428571	3.308064e-05	0.000715446860377358
MP:0003084	abnormal skeletal muscle fiber morphology	0.009276256	18.10725	34	1.877701	0.01741803	0.0005119592	0.0136644809040698	158	14.27502	34	2.381783	0.01758924	0.2151899	1.439913e-06	4.58472298958333e-05
MP:0008557	abnormal interferon-alpha secretion	0.000694537	1.355736	7	5.163246	0.003586066	0.0005126043	0.0136644809040698	25	2.258705	7	3.099121	0.003621314	0.28	0.005439377	0.0489010657745098
MP:0001781	abnormal white adipose tissue amount	0.01080925	21.09965	38	1.800977	0.01946721	0.0005416027	0.0143540368757225	199	17.97929	38	2.113542	0.01965856	0.1909548	7.495235e-06	0.00019360930971831
MP:0001915	intracranial hemorrhage	0.004705254	9.184656	21	2.286422	0.0107582	0.0005474455	0.0144670756051873	91	8.221687	21	2.55422	0.01086394	0.2307692	4.791928e-05	0.00100784357247706
MP:0009417	skeletal muscle atrophy	0.00166516	3.250392	11	3.384208	0.005635246	0.0005565403	0.0146266544813754	37	3.342884	11	3.290572	0.005690636	0.2972973	0.0002972688	0.00485045355160142
MP:0009644	uremia	0.01082563	21.13163	38	1.798252	0.01946721	0.0005566742	0.0146266544813754	197	17.7986	38	2.135	0.01965856	0.1928934	5.862414e-06	0.000158112754058824
MP:0001191	abnormal skin condition	0.009334775	18.22148	34	1.86593	0.01741803	0.0005695547	0.01492233314	180	16.26268	34	2.090677	0.01758924	0.1888889	2.797728e-05	0.000621190454237288
MP:0005335	abnormal gonadal fat pad morphology	0.0040687	7.942103	19	2.392313	0.009733607	0.0005798694	0.0151492945811966	70	6.324375	19	3.00425	0.009829281	0.2714286	9.388155e-06	0.000239137170416667
MP:0008033	impaired lipolysis	0.0003382226	0.6602104	5	7.573343	0.002561475	0.0006033687	0.01571844028125	13	1.174527	5	4.257034	0.002586653	0.3846154	0.004151133	0.0395695318191268
MP:0002115	abnormal limb bone morphology	0.0262683	51.27572	76	1.482183	0.03893443	0.0006233891	0.0161939888016997	389	35.14545	75	2.133989	0.03879979	0.1928021	2.195506e-10	1.5368542e-08
MP:0000759	abnormal skeletal muscle morphology	0.02168987	42.33862	65	1.535241	0.03329918	0.0006343924	0.0163409503033708	349	31.53153	65	2.061429	0.03362649	0.1862464	1.431567e-08	7.0959294e-07
MP:0005327	abnormal mesangial cell morphology	0.001430358	2.792059	10	3.581586	0.005122951	0.0006384272	0.0163988163137255	34	3.071839	10	3.255379	0.005173306	0.2941176	0.0006123535	0.00891555433333333
MP:0002981	increased liver weight	0.004116702	8.035803	19	2.364418	0.009733607	0.0006648694	0.016944853275	93	8.402384	18	2.142249	0.00931195	0.1935484	0.001513754	0.0178420619280206
MP:0006043	decreased apoptosis	0.009808401	19.146	35	1.828058	0.01793033	0.0006792944	0.0172552067811634	177	15.99163	34	2.126112	0.01758924	0.1920904	1.94402e-05	0.000453604666666667
MP:0001552	increased circulating triglyceride level	0.007597031	14.82941	29	1.955574	0.01485656	0.0006889523	0.0174521894779006	148	13.37154	29	2.168786	0.01500259	0.1959459	5.294345e-05	0.00109344918130631
MP:0008125	abnormal dendritic cell number	0.003497205	6.826543	17	2.490279	0.008709016	0.0007149885	0.0180618307024793	94	8.492732	17	2.001712	0.00879462	0.1808511	0.004230541	0.0400623417507724
MP:0002987	abnormal urine osmolality	0.002876623	5.615167	15	2.671336	0.007684426	0.000719877	0.0181353628846154	58	5.240196	15	2.862488	0.007759959	0.2586207	0.0001457295	0.00264502669565217
MP:0000559	abnormal femur morphology	0.008730464	17.04187	32	1.877729	0.01639344	0.0007335018	0.0184254828396739	148	13.37154	32	2.393143	0.01655458	0.2162162	2.604325e-06	7.76611157928803e-05
MP:0005602	decreased angiogenesis	0.004154488	8.10956	19	2.342914	0.009733607	0.0007391277	0.0184254828396739	67	6.05333	19	3.138768	0.009829281	0.2835821	4.647729e-06	0.000127987011801802
MP:0011458	abnormal urine chloride ion level	0.0005350881	1.044492	6	5.744419	0.00307377	0.0007393689	0.0184254828396739	16	1.445571	6	4.150608	0.003103983	0.375	0.001949155	0.0217972577439024
MP:0000203	abnormal circulating aspartate transaminase level	0.005172346	10.09642	22	2.17899	0.01127049	0.0007624719	0.0189481499268293	103	9.305866	22	2.3641	0.01138127	0.2135922	0.0001102924	0.00208963080165289
MP:0010868	increased bone trabecula number	0.001735356	3.387415	11	3.247314	0.005635246	0.0007759791	0.0191798607735849	40	3.613928	11	3.043779	0.005690636	0.275	0.0006241679	0.00902779123501577
MP:0002641	anisopoikilocytosis	0.0007493971	1.462823	7	4.785268	0.003586066	0.0007965381	0.0195824514128686	17	1.53592	7	4.55753	0.003621314	0.4117647	0.0004186707	0.00646331703535354
MP:0008844	decreased subcutaneous adipose tissue amount	0.002907951	5.67632	15	2.642557	0.007684426	0.0008011977	0.019644339328877	75	6.776116	15	2.213658	0.007759959	0.2	0.002594619	0.0276658793372093
MP:0004883	abnormal vascular wound healing	0.003234609	6.313956	16	2.534069	0.008196721	0.0008443106	0.0204017514289474	57	5.149848	16	3.106888	0.008277289	0.2807018	2.97423e-05	0.000652480600478469
MP:0005464	abnormal platelet physiology	0.004542291	8.866551	20	2.255668	0.0102459	0.0008592084	0.0206255000732984	106	9.57691	20	2.088356	0.01034661	0.1886792	0.001186929	0.0147481557317073
MP:0020151	abnormal circulating non-HDL cholesterol level	0.005921453	11.55868	24	2.076362	0.01229508	0.0008694742	0.0207632250364583	129	11.65492	24	2.059216	0.01241593	0.1860465	0.0005021661	0.00752428617156863
MP:0002830	gallstones	0.0003686622	0.7196286	5	6.948029	0.002561475	0.0008843614	0.0210093109792746	11	0.9938303	5	5.03104	0.002586653	0.4545455	0.001737638	0.019917675575
MP:0009115	abnormal fat cell morphology	0.008849528	17.27428	32	1.852465	0.01639344	0.000910291	0.0215138362628866	175	15.81094	32	2.023915	0.01655458	0.1828571	9.072149e-05	0.00175140223852632
MP:0010035	increased erythrocyte clearance	0.0003713802	0.7249341	5	6.897179	0.002561475	0.000913481	0.0215337294858612	8	0.7227857	5	6.91768	0.002586653	0.625	0.0002656128	0.00438859347027027
MP:0008772	increased heart ventricle size	0.009613431	18.76542	34	1.811844	0.01741803	0.0009296553	0.0218588182076923	158	14.27502	34	2.381783	0.01758924	0.2151899	1.439913e-06	4.58472298958333e-05
MP:0002295	abnormal pulmonary circulation	0.004245867	8.287932	19	2.29249	0.009733607	0.000948786	0.0220907673959391	62	5.601589	19	3.391895	0.009829281	0.3064516	1.278878e-06	4.14392624028269e-05
MP:0003884	decreased macrophage cell number	0.004580737	8.941598	20	2.236737	0.0102459	0.0009491562	0.0220907673959391	93	8.402384	20	2.380277	0.01034661	0.2150538	0.0002017115	0.00347686927631579
MP:0003719	abnormal pericyte morphology	0.00100876	1.969099	8	4.062771	0.004098361	0.0009864888	0.0228436926666667	15	1.355223	8	5.903087	0.004138645	0.5333333	1.575851e-05	0.000377299051436031
MP:0012007	abnormal chloride level	0.004949238	9.660913	21	2.173708	0.0107582	0.001020223	0.0235061429899497	101	9.125169	21	2.301327	0.01086394	0.2079208	0.0002325613	0.00391300389174312
MP:0002074	abnormal hair texture	0.002681082	5.233472	14	2.675088	0.007172131	0.001050385	0.024080076125	57	5.149848	14	2.718527	0.007242628	0.245614	0.000428566	0.00658283118927973
MP:0002188	small heart	0.01007098	19.65855	35	1.780396	0.01793033	0.001058689	0.0242099205236908	164	14.81711	34	2.294645	0.01758924	0.2073171	3.47647e-06	9.93122426791277e-05
MP:0000602	enlarged liver sinusoidal spaces	0.001532908	2.992236	10	3.341983	0.005122951	0.001069478	0.0243352686352357	37	3.342884	9	2.692286	0.004655975	0.2432432	0.004762638	0.0442486225531915
MP:0003121	genetic imprinting	0.002386513	4.658472	13	2.790614	0.006659836	0.001076398	0.0244300573827161	35	3.162187	12	3.794841	0.006207967	0.3428571	3.308064e-05	0.000715446860377358
MP:0002971	abnormal brown adipose tissue morphology	0.006386531	12.46651	25	2.005373	0.01280738	0.001105608	0.0249714910344828	113	10.20935	25	2.448736	0.01293326	0.2212389	2.066986e-05	0.000477437320403023
MP:0005534	decreased body temperature	0.00332406	6.488565	16	2.465877	0.008196721	0.001114584	0.0251123716953317	64	5.782286	16	2.767072	0.008277289	0.25	0.000136734	0.00249771071713147
MP:0009132	abnormal white fat cell size	0.003011809	5.87905	15	2.551432	0.007684426	0.001128706	0.0253682206372549	65	5.872634	15	2.55422	0.007759959	0.2307692	0.0005558897	0.00820854838808373
MP:0009866	abnormal aorta wall morphology	0.002403638	4.691902	13	2.770731	0.006659836	0.001146337	0.0256388055853659	47	4.246366	13	3.061441	0.006725297	0.2765957	0.0001924403	0.00334853425237192
MP:0009269	decreased fat cell size	0.003358427	6.555649	16	2.440643	0.008196721	0.001236281	0.0273173416144578	63	5.691937	16	2.810994	0.008277289	0.2539683	0.0001118289	0.0021056899650924
MP:0005592	abnormal vascular smooth muscle morphology	0.005039694	9.837483	21	2.134692	0.0107582	0.001268438	0.0277603256801909	74	6.685768	21	3.141001	0.01086394	0.2837838	1.4688e-06	4.66051764705882e-05
MP:0009548	abnormal platelet aggregation	0.003373745	6.585549	16	2.429562	0.008196721	0.001294029	0.0282529665	76	6.866464	16	2.330166	0.008277289	0.2105263	0.001075794	0.0134952544186047
MP:0020182	abnormal body mass index	0.00157403	3.072507	10	3.254672	0.005122951	0.001298529	0.0282838739429929	29	2.620098	10	3.816651	0.005173306	0.3448276	0.0001422091	0.00258741556944444
MP:0005567	decreased circulating total protein level	0.002442419	4.767602	13	2.726738	0.006659836	0.00131881	0.0285898054373522	58	5.240196	13	2.480823	0.006725297	0.2241379	0.001691645	0.0195863442550505
MP:0002989	small kidney	0.01215873	23.73385	40	1.685357	0.0204918	0.001333212	0.0287665483098592	178	16.08198	39	2.425074	0.02017589	0.2191011	1.523049e-07	6.12559619736842e-06
MP:0009117	abnormal white fat cell morphology	0.003710047	7.242012	17	2.347414	0.008709016	0.001336374	0.0287665483098592	81	7.318205	17	2.322974	0.00879462	0.2098765	0.0007905645	0.010771881820208
MP:0005668	decreased circulating leptin level	0.005425794	10.59115	22	2.077206	0.01127049	0.001383556	0.0297124321311475	99	8.944473	22	2.459619	0.01138127	0.2222222	5.900074e-05	0.00120498170556793
MP:0004982	abnormal osteoclast morphology	0.008721767	17.02489	31	1.820864	0.01588115	0.001407791	0.0300872604883721	155	14.00397	30	2.142249	0.01551992	0.1935484	5.04695e-05	0.00105422623006834
MP:0004985	decreased osteoclast cell number	0.002178566	4.25256	12	2.821829	0.006147541	0.001500198	0.031717804516129	46	4.156018	12	2.887379	0.006207967	0.2608696	0.0006050599	0.00886325764057508
