ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
MP:0000547	short limbs	0.006806968	1.245675	7	5.619443	0.03825137	0.0002899972	0.016620464525	91	0.7741061	6	7.750875	0.03296703	0.06593407	0.0001277927	0.00654669865363128
MP:0001265	decreased body size	0.1251311	22.899	40	1.746801	0.2185792	0.0002929045	0.0166828215217391	1955	16.63052	40	2.405216	0.2197802	0.02046036	1.313469e-07	1.9745099557377e-05
MP:0011087	neonatal lethality, complete penetrance	0.03875019	7.091285	18	2.538327	0.09836066	0.0003022629	0.0170269741411043	478	4.066184	17	4.180824	0.09340659	0.03556485	7.534687e-07	0.000103123999686567
MP:0005028	abnormal trophectoderm morphology	0.0048927	0.8953641	6	6.701184	0.03278689	0.0003149714	0.017504774169697	115	0.9782659	6	6.133301	0.03296703	0.05217391	0.0004560553	0.0162094073682171
MP:0001008	abnormal sympathetic ganglion morphology	0.003213614	0.5880913	5	8.502082	0.0273224	0.0003453571	0.0188507417083333	49	0.4168264	5	11.9954	0.02747253	0.1020408	5.936068e-05	0.00358116733947368
MP:0004857	abnormal heart weight	0.01180631	2.160555	9	4.165596	0.04918033	0.0003678347	0.0197254046725146	229	1.948025	9	4.620063	0.04945055	0.03930131	0.0001569463	0.00760880267368421
MP:0008022	dilated heart ventricle	0.007138265	1.306302	7	5.358637	0.03825137	0.0003845852	0.0205037574651163	114	0.9697593	7	7.218286	0.03846154	0.06140351	5.49376e-05	0.00335851861333333
MP:0006126	abnormal cardiac outflow tract development	0.009456082	1.730463	8	4.62304	0.04371585	0.000395648	0.0208511043678161	116	0.9867726	8	8.107238	0.04395604	0.06896552	6.829911e-06	0.000602214267980769
MP:0002113	abnormal skeleton development	0.02638425	4.828318	14	2.899561	0.07650273	0.0003998684	0.02095310416	382	3.249544	13	4.000561	0.07142857	0.03403141	2.513086e-05	0.00173472406315789
MP:0001574	abnormal oxygen level	0.01739241	3.182811	11	3.456065	0.06010929	0.0004068466	0.0210459742696629	229	1.948025	11	5.646744	0.06043956	0.04803493	4.468417e-06	0.000428020543854167
MP:0001716	abnormal placenta labyrinth morphology	0.007211583	1.31972	7	5.304156	0.03825137	0.000408526	0.0210459742696629	152	1.293012	7	5.413715	0.03846154	0.04605263	0.0003294635	0.0126694791882845
MP:0003231	abnormal placenta vasculature	0.005156682	0.9436727	6	6.358136	0.03278689	0.0004149841	0.0212592413240223	111	0.9442393	6	6.354321	0.03296703	0.05405405	0.0003773957	0.0141832728237705
MP:0005389	reproductive system phenotype	0.0935096	17.11226	32	1.870005	0.1748634	0.0004198291	0.0213879602611111	1761	14.98023	32	2.136149	0.1758242	0.01817149	3.34696e-05	0.00220803044604317
MP:0005379	endocrine/exocrine gland phenotype	0.1018538	18.63924	34	1.824108	0.1857923	0.0004239752	0.0214798485303867	1867	15.88194	33	2.077832	0.1813187	0.01767542	4.283364e-05	0.00270885847448276
MP:0002133	abnormal respiratory system physiology	0.04707651	8.615002	20	2.321532	0.1092896	0.000436655	0.0220006942307692	717	6.099276	19	3.115124	0.1043956	0.0264993	1.230709e-05	0.000981356654782609
MP:0008772	increased heart ventricle size	0.009613431	1.759258	8	4.547372	0.04371585	0.0004407094	0.0220836349617486	158	1.344052	8	5.952149	0.04395604	0.05063291	6.390755e-05	0.00378085311935484
MP:0013558	abnormal exocrine gland morphology	0.03364187	6.156462	16	2.598895	0.08743169	0.0005117258	0.0248281777037037	560	4.76373	16	3.358713	0.08791209	0.02857143	2.516012e-05	0.00173472406315789
MP:0002092	abnormal eye morphology	0.07444445	13.62333	27	1.981894	0.147541	0.000523876	0.0252839101052632	1252	10.65034	26	2.441237	0.1428571	0.02076677	2.245868e-05	0.0016090498703125
MP:0005390	skeleton phenotype	0.1122393	20.53979	36	1.752695	0.1967213	0.0005897365	0.0280201228238342	1928	16.40084	35	2.134037	0.1923077	0.01815353	1.362687e-05	0.00106802049487179
MP:0011969	abnormal circulating triglyceride level	0.01535724	2.810375	10	3.558244	0.05464481	0.0005956401	0.0280876817846154	334	2.841225	10	3.519609	0.05494505	0.02994012	0.0006022635	0.0200827501636364
MP:0001953	respiratory failure	0.01263942	2.313013	9	3.891029	0.04918033	0.0005972844	0.0280876817846154	151	1.284506	8	6.228077	0.04395604	0.05298013	4.63766e-05	0.00291283165753425
MP:0009250	abnormal appendicular skeleton morphology	0.04117549	7.535115	18	2.388815	0.09836066	0.0006140811	0.0285843841979695	606	5.155036	17	3.297746	0.09340659	0.02805281	1.759611e-05	0.00131290617642276
MP:0009356	decreased liver triglyceride level	0.003714839	0.6798155	5	7.354937	0.0273224	0.0006623963	0.0305234877939698	64	0.5444263	5	9.18398	0.02747253	0.078125	0.0002141378	0.00937505866666667
MP:0002106	abnormal muscle physiology	0.04510628	8.25445	19	2.301789	0.1038251	0.000674758	0.0309376543	732	6.226875	19	3.05129	0.1043956	0.02595628	1.641038e-05	0.00126456457647059
MP:0001007	abnormal sympathetic system morphology	0.00374512	0.6853569	5	7.295469	0.0273224	0.0006867877	0.031332553278607	55	0.4678663	5	10.68681	0.02747253	0.09090909	0.000103922	0.00547680885057471
MP:0001718	abnormal visceral yolk sac morphology	0.01290718	2.362014	9	3.810308	0.04918033	0.0006920536	0.0314164926336634	178	1.514186	9	5.943789	0.04945055	0.0505618	2.246002e-05	0.0016090498703125
MP:0004881	abnormal lung size	0.01039123	1.901595	8	4.206994	0.04371585	0.0007288339	0.0327617983480392	131	1.114373	7	6.281562	0.03846154	0.05343511	0.0001320262	0.00672600141111111
MP:0000134	abnormal compact bone thickness	0.005782091	1.058123	6	5.67042	0.03278689	0.0007510928	0.0334345678446602	102	0.8676794	6	6.914997	0.03296703	0.05882353	0.0002390186	0.0100342870226244
MP:0010499	abnormal ventricle myocardium morphology	0.008053689	1.473825	7	4.749546	0.03825137	0.0007788431	0.0343364962836538	96	0.8166394	7	8.571715	0.03846154	0.07291667	1.809263e-05	0.00133797917016129
MP:0000163	abnormal cartilage morphology	0.02199028	4.024222	12	2.981943	0.06557377	0.0008158495	0.0356254281666667	283	2.407385	11	4.569273	0.06043956	0.03886926	3.23775e-05	0.00215146141304348
MP:0000627	abnormal mammary gland morphology	0.01065687	1.950207	8	4.102128	0.04371585	0.0008563361	0.0372161233981043	161	1.369572	8	5.84124	0.04395604	0.04968944	7.294764e-05	0.00405412035636364
MP:0000445	short snout	0.008230588	1.506198	7	4.647464	0.03825137	0.0008827805	0.0381844206839623	113	0.9612526	6	6.241855	0.03296703	0.05309735	0.0004152729	0.015355050375
MP:0000164	abnormal cartilage development	0.01073893	1.965224	8	4.070782	0.04371585	0.0008991522	0.0387099796901408	141	1.199439	7	5.836061	0.03846154	0.04964539	0.0002082234	0.00931418818536585
MP:0010428	abnormal heart right ventricle outflow tract morphology	0.004026294	0.7368118	5	6.785994	0.0273224	0.0009465995	0.0405622309112149	47	0.399813	5	12.50585	0.02747253	0.106383	4.841174e-05	0.00299956524189189
MP:0003959	abnormal lean body mass	0.01937054	3.54481	11	3.103129	0.06010929	0.0009767185	0.0415389070509259	372	3.164478	10	3.160079	0.05494505	0.02688172	0.001361818	0.0387822082608696
MP:0010420	muscular ventricular septal defect	0.004073685	0.7454843	5	6.707049	0.0273224	0.0009967095	0.0418488095022624	65	0.5529329	5	9.042688	0.02747253	0.07692308	0.0002303987	0.00973620312903226
MP:0010498	abnormal interventricular septum muscular part morphology	0.004076768	0.7460485	5	6.701977	0.0273224	0.001000036	0.0418488095022624	66	0.5614396	5	8.905678	0.02747253	0.07575758	0.0002475822	0.0101353963125
MP:0005201	abnormal retinal pigment epithelium morphology	0.008423906	1.541575	7	4.540811	0.03825137	0.00100857	0.0418488095022624	160	1.361066	7	5.143029	0.03846154	0.04375	0.0004489358	0.0161089031796875
MP:0002864	abnormal ocular fundus morphology	0.03613794	6.613243	16	2.419388	0.08743169	0.001084018	0.0441797558222222	601	5.112503	15	2.933984	0.08241758	0.0249584	0.0002021755	0.00917540713793103
MP:0002083	premature death	0.05484857	10.03729	21	2.092198	0.1147541	0.001176758	0.0473283809649123	899	7.647488	21	2.746	0.1153846	0.02335929	2.77358e-05	0.00187012710294118
MP:0001625	cardiac hypertrophy	0.008706848	1.593353	7	4.393251	0.03825137	0.001217653	0.0479222232188841	157	1.335546	7	5.241303	0.03846154	0.04458599	0.0004006463	0.0149956186571429
MP:0002725	abnormal vein morphology	0.01131238	2.070165	8	3.864427	0.04371585	0.001248619	0.0489309240598291	145	1.233466	7	5.675066	0.03846154	0.04827586	0.0002472146	0.0101353963125
MP:0001176	abnormal lung development	0.008794283	1.609354	7	4.349572	0.03825137	0.001288695	0.0494449085774059	122	1.037813	7	6.744956	0.03846154	0.05737705	8.448238e-05	0.00461132990833333
MP:0011088	neonatal lethality, incomplete penetrance	0.0201027	3.678794	11	2.99011	0.06010929	0.001310303	0.049736834691358	269	2.288292	11	4.80708	0.06043956	0.04089219	2.031836e-05	0.0014905548896
MP:0000733	abnormal muscle development	0.0043378	0.7938173	5	6.298678	0.0273224	0.001312892	0.049736834691358	74	0.6294929	5	7.942902	0.02747253	0.06756757	0.0004224881	0.015496863508
MP:0002191	abnormal artery morphology	0.02658847	4.865689	13	2.671769	0.07103825	0.001342348	0.0504480785245902	395	3.360131	12	3.571289	0.06593407	0.03037975	0.0001512313	0.00743151432978723
MP:0000443	abnormal snout morphology	0.01149133	2.102914	8	3.804246	0.04371585	0.00137742	0.0513452902439024	167	1.420612	7	4.927453	0.03846154	0.04191617	0.0005797854	0.0195464416102941
MP:0002084	abnormal developmental patterning	0.0268209	4.908224	13	2.648616	0.07103825	0.001449264	0.0535877051612903	401	3.411171	13	3.811008	0.07142857	0.03241895	4.147964e-05	0.00264144651944444
MP:0000187	abnormal triglyceride level	0.02046658	3.745384	11	2.936948	0.06010929	0.001508047	0.0550947848207171	428	3.640851	11	3.021272	0.06043956	0.02570093	0.00113672	0.0335167922829582
MP:0004087	abnormal muscle fiber morphology	0.01772076	3.242899	10	3.08366	0.05464481	0.001726549	0.0608940551153846	304	2.586025	10	3.866939	0.05494505	0.03289474	0.0002882977	0.011395215125
MP:0010577	abnormal heart right ventricle size	0.006898927	1.262504	6	4.752461	0.03278689	0.001834487	0.0639777650570342	101	0.8591727	6	6.983462	0.03296703	0.05940594	0.0002265386	0.00966213470697674
MP:0009672	abnormal birth weight	0.006899249	1.262563	6	4.752239	0.03278689	0.001834913	0.0639777650570342	99	0.8421594	6	7.124542	0.03296703	0.06060606	0.0002031197	0.00917540713793103
MP:0000150	abnormal rib morphology	0.01805199	3.303515	10	3.027079	0.05464481	0.001973737	0.0680419860526316	328	2.790185	10	3.583992	0.05494505	0.0304878	0.0005234717	0.0181827101856061
MP:0005371	limbs/digits/tail phenotype	0.05338254	9.769005	20	2.047291	0.1092896	0.001987168	0.0682484290636704	865	7.358261	19	2.582132	0.1043956	0.02196532	0.0001521408	0.00743151432978723
MP:0002109	abnormal limb morphology	0.04207677	7.700049	17	2.207778	0.09289617	0.002008841	0.0687353431716418	675	5.741996	16	2.786488	0.08791209	0.0237037	0.0002218807	0.00955777476056338
MP:0002169	no abnormal phenotype detected	0.1071801	19.61395	33	1.682476	0.1803279	0.002030597	0.0692214665055762	1783	15.16738	33	2.175722	0.1813187	0.01850813	1.701767e-05	0.00128968623057851
MP:0004258	abnormal placenta size	0.004806714	0.8796286	5	5.684217	0.0273224	0.00204847	0.0695721107407407	91	0.7741061	5	6.459063	0.02747253	0.05494505	0.001086008	0.03233342
MP:0002873	normal phenotype	0.1074131	19.6566	33	1.678826	0.1803279	0.002102773	0.0703738263138686	1786	15.1929	33	2.172068	0.1813187	0.01847704	1.761041e-05	0.00131290617642276
MP:0000282	abnormal interatrial septum morphology	0.007235548	1.324105	6	4.531362	0.03278689	0.002322167	0.0749337585084746	93	0.7911194	6	7.58419	0.03296703	0.06451613	0.000144103	0.00718165494565217
MP:0003723	abnormal long bone morphology	0.03180265	5.819885	14	2.405546	0.07650273	0.002327479	0.0749337585084746	476	4.04917	13	3.210534	0.07142857	0.02731092	0.0002290379	0.00972350714351852
MP:0002189	abnormal myocardial trabeculae morphology	0.009793612	1.792231	7	3.905747	0.03825137	0.002353508	0.0749337585084746	126	1.071839	7	6.53083	0.03846154	0.05555556	0.0001034999	0.00547680885057471
MP:0001325	abnormal retina morphology	0.0354286	6.483433	15	2.313589	0.08196721	0.00237139	0.0749337585084746	592	5.035943	14	2.780016	0.07692308	0.02364865	0.0005636302	0.0193576364569288
MP:0009701	abnormal birth body size	0.0125553	2.29762	8	3.481863	0.04371585	0.002377264	0.0749337585084746	188	1.599252	8	5.002338	0.04395604	0.04255319	0.0002130988	0.00937505866666667
MP:0010435	abnormal heart atrium and ventricle connection	0.00498057	0.9114442	5	5.485799	0.0273224	0.002385552	0.0749337585084746	60	0.5103996	5	9.796245	0.02747253	0.08333333	0.0001576524	0.00760880267368421
MP:0013560	abnormal endocrine gland morphology	0.04292504	7.855283	17	2.164149	0.09289617	0.002466381	0.0755518127906977	739	6.286422	16	2.545168	0.08791209	0.02165088	0.0005988057	0.020040322149635
MP:0008195	abnormal professional antigen presenting cell morphology	0.03923771	7.180502	16	2.228257	0.08743169	0.002478754	0.0755518127906977	789	6.711755	16	2.383877	0.08791209	0.02027883	0.00119285	0.0347251888888889
MP:0008271	abnormal bone ossification	0.02183161	3.995185	11	2.753314	0.06010929	0.002479945	0.0755518127906977	341	2.900771	10	3.447359	0.05494505	0.02932551	0.0007063482	0.0223765486241379
MP:0005451	abnormal body composition	0.1132945	20.73288	34	1.639907	0.1857923	0.002619134	0.0784884273856209	1918	16.31577	33	2.022582	0.1813187	0.01720542	7.248693e-05	0.00405308017134146
MP:0001303	abnormal lens morphology	0.01577198	2.886272	9	3.11821	0.04918033	0.002701999	0.0804458793181818	263	2.237252	8	3.575816	0.04395604	0.03041825	0.001908645	0.049866878005698
MP:0005195	abnormal posterior eye segment morphology	0.03961757	7.250016	16	2.206892	0.08743169	0.002723536	0.080824676763754	665	5.656929	15	2.651615	0.08241758	0.02255639	0.000585452	0.0196651825641026
MP:0010771	integument phenotype	0.08780252	16.06786	28	1.742609	0.1530055	0.002810367	0.0828651620257235	1537	13.07474	28	2.141534	0.1538462	0.01821731	0.00010659	0.005585316
MP:0003797	abnormal compact bone morphology	0.007560724	1.383612	6	4.336474	0.03278689	0.00288036	0.0841050275555556	143	1.216452	6	4.932375	0.03296703	0.04195804	0.001423915	0.0399305827217125
MP:0003232	abnormal forebrain development	0.01297876	2.375113	8	3.368261	0.04371585	0.002905688	0.0843201232911392	168	1.429119	8	5.597855	0.04395604	0.04761905	9.82346e-05	0.00523727489534884
MP:0000270	abnormal heart tube morphology	0.005230137	0.957115	5	5.224033	0.0273224	0.002937588	0.08464795478125	62	0.5274129	5	9.480238	0.02747253	0.08064516	0.0001842489	0.00863007882142857
MP:0000628	abnormal mammary gland development	0.0076314	1.396546	6	4.296313	0.03278689	0.003013912	0.0858309721739131	113	0.9612526	6	6.241855	0.03296703	0.05309735	0.0004152729	0.015355050375
MP:0010224	abnormal heart ventricle outflow tract morphology	0.005327596	0.97495	5	5.128468	0.0273224	0.003176354	0.0896220497846154	77	0.6550129	5	7.633438	0.02747253	0.06493506	0.0005076718	0.017768513
MP:0003115	abnormal respiratory system development	0.01040195	1.903558	7	3.677325	0.03825137	0.003273747	0.0915251828963415	137	1.165412	7	6.006457	0.03846154	0.05109489	0.0001743545	0.00828409722797928
MP:0010579	increased heart left ventricle size	0.005384795	0.9854174	5	5.073992	0.0273224	0.003322831	0.0920554690936556	86	0.7315728	5	6.83459	0.02747253	0.05813953	0.0008415052	0.0262469479047619
MP:0003492	abnormal involuntary movement	0.0600124	10.98227	21	1.912173	0.1147541	0.003434551	0.0930430727536232	813	6.915915	21	3.036475	0.1153846	0.02583026	6.167678e-06	0.000549102983106796
MP:0010418	perimembraneous ventricular septal defect	0.005430894	0.9938535	5	5.030922	0.0273224	0.003444373	0.0930430727536232	75	0.6379995	5	7.836996	0.02747253	0.06666667	0.0004495808	0.0161089031796875
MP:0008823	abnormal interventricular septum membranous part morphology	0.00543855	0.9952546	5	5.02384	0.0273224	0.003464864	0.0930430727536232	76	0.6465062	5	7.733878	0.02747253	0.06578947	0.0004779623	0.0168624802230769
MP:0002115	abnormal limb bone morphology	0.0262683	4.807098	12	2.496308	0.06557377	0.003525239	0.0931597741498559	389	3.309091	11	3.324176	0.06043956	0.02827763	0.0005212172	0.0181732384942966
MP:0011092	embryonic lethality, complete penetrance	0.0197139	3.607644	10	2.771892	0.05464481	0.003680676	0.0969879279310345	332	2.824211	10	3.540812	0.05494505	0.03012048	0.0005749775	0.0195464416102941
MP:0002066	abnormal motor capabilities/coordination/movement	0.1338009	24.48557	38	1.551935	0.2076503	0.003713739	0.0971310435327635	2005	17.05585	37	2.169343	0.2032967	0.01845387	5.031413e-06	0.0004613805721
MP:0010563	increased heart right ventricle size	0.005530104	1.012009	5	4.940667	0.0273224	0.003716737	0.0971310435327635	87	0.7400795	5	6.756031	0.02747253	0.05747126	0.0008867453	0.0275642522067797
MP:0004937	dilated heart	0.01075079	1.967394	7	3.558006	0.03825137	0.003912776	0.101356372655367	167	1.420612	7	4.927453	0.03846154	0.04191617	0.0005797854	0.0195464416102941
MP:0010678	abnormal skin adnexa morphology	0.04496109	8.22788	17	2.066146	0.09289617	0.003930415	0.101526494507042	806	6.856368	17	2.479447	0.09340659	0.02109181	0.000542514	0.0187024563157895
MP:0002200	abnormal brain ventricular system morphology	0.01683728	3.081222	9	2.920919	0.04918033	0.004130419	0.106393096151685	276	2.347838	9	3.833313	0.04945055	0.0326087	0.0006162802	0.020320173075
MP:0009931	abnormal skin appearance	0.02008421	3.67541	10	2.720785	0.05464481	0.004186601	0.106939084038997	386	3.283571	10	3.045465	0.05494505	0.02590674	0.001788358	0.0478706616326531
MP:0000934	abnormal telencephalon development	0.008229915	1.506074	6	3.983867	0.03278689	0.004338048	0.110193629252078	104	0.8846927	6	6.782016	0.03296703	0.05769231	0.0002655994	0.0107122544565217
MP:0002746	abnormal semilunar valve morphology	0.005768334	1.055605	5	4.73662	0.0273224	0.004433336	0.112303014143646	77	0.6550129	5	7.633438	0.02747253	0.06493506	0.0005076718	0.017768513
MP:0001324	abnormal eye pigmentation	0.01102144	2.016924	7	3.470632	0.03825137	0.004470611	0.112935269614325	191	1.624772	7	4.308296	0.03846154	0.03664921	0.001272813	0.0365883862382445
MP:0002161	abnormal fertility/fecundity	0.06557032	11.99937	22	1.83343	0.1202186	0.004524398	0.113980026538462	1242	10.56527	22	2.082294	0.1208791	0.01771337	0.0008996245	0.0278701238682432
MP:0011086	postnatal lethality, incomplete penetrance	0.04179934	7.649279	16	2.0917	0.08743169	0.004550874	0.114332916657534	579	4.925356	16	3.248496	0.08791209	0.02763385	3.756443e-05	0.00244302002198582
MP:0005179	decreased circulating cholesterol level	0.0141634	2.591902	8	3.086537	0.04371585	0.004878728	0.120348682284946	255	2.169198	8	3.687998	0.04395604	0.03137255	0.00157296	0.0429287
MP:0011504	abnormal limb long bone morphology	0.02391158	4.37582	11	2.513815	0.06010929	0.004882193	0.120348682284946	373	3.172984	10	3.151607	0.05494505	0.02680965	0.00138923	0.0393186391975309
MP:0009389	abnormal extracutaneous pigmentation	0.01126655	2.061779	7	3.395126	0.03825137	0.005025879	0.123188435066667	197	1.675812	7	4.177079	0.03846154	0.03553299	0.001520104	0.0417131255820896
MP:0002398	abnormal bone marrow cell morphology/development	0.02401486	4.394719	11	2.503004	0.06010929	0.005037695	0.123188435066667	457	3.887544	11	2.82955	0.06043956	0.02407002	0.001908754	0.049866878005698
MP:0000875	abnormal cerebellar Purkinje cell layer	0.01134287	2.075745	7	3.372282	0.03825137	0.005208933	0.126364856111111	167	1.420612	7	4.927453	0.03846154	0.04191617	0.0005797854	0.0195464416102941
MP:0000297	abnormal atrioventricular cushion morphology	0.006005448	1.098997	5	4.549603	0.0273224	0.005239318	0.126433015947368	63	0.5359196	5	9.329758	0.02747253	0.07936508	0.0001987656	0.00906806244776119
MP:0002751	abnormal autonomic nervous system morphology	0.006053794	1.107844	5	4.513269	0.0273224	0.005415565	0.129904918463542	78	0.6635195	5	7.535573	0.02747253	0.06410256	0.000538749	0.0186427484150943
MP:0002932	abnormal joint morphology	0.01776373	3.250763	9	2.768581	0.04918033	0.00580189	0.135722783928571	276	2.347838	9	3.833313	0.04945055	0.0326087	0.0006162802	0.020320173075
MP:0000272	abnormal aorta morphology	0.01161695	2.125902	7	3.29272	0.03825137	0.005907872	0.137500472690355	195	1.658799	7	4.219921	0.03846154	0.03589744	0.001433842	0.0400863754268293
MP:0005253	abnormal eye physiology	0.02470916	4.521776	11	2.432673	0.06010929	0.006187878	0.14185710315	412	3.504744	11	3.138603	0.06043956	0.02669903	0.0008357538	0.026156526778157
MP:0005140	decreased cardiac muscle contractility	0.008918348	1.632058	6	3.676341	0.03278689	0.006343719	0.14452267279703	149	1.267492	6	4.733756	0.03296703	0.04026846	0.001755266	0.0473405565294118
MP:0000259	abnormal vascular development	0.03197888	5.852135	13	2.221412	0.07103825	0.006352115	0.14452267279703	447	3.802477	13	3.418824	0.07142857	0.02908277	0.000123848	0.0063802593258427
MP:0010403	atrial septal defect	0.006317541	1.15611	5	4.324848	0.0273224	0.006451488	0.145714642758621	79	0.6720262	5	7.440186	0.02747253	0.06329114	0.0005712341	0.0195455846902985
MP:0002160	abnormal reproductive system morphology	0.05978132	10.93998	20	1.828157	0.1092896	0.006938675	0.151736645	1148	9.765646	20	2.047996	0.1098901	0.0174216	0.001884674	0.0495199443553009
MP:0000783	abnormal forebrain morphology	0.06391723	11.69685	21	1.795355	0.1147541	0.00694977	0.151736645	824	7.009488	21	2.995939	0.1153846	0.02548544	7.569333e-06	0.000648698912242991
MP:0009538	abnormal synapse morphology	0.0120271	2.200959	7	3.180432	0.03825137	0.007081878	0.153869738439716	151	1.284506	7	5.449567	0.03846154	0.04635762	0.0003165291	0.0122471385949367
MP:0001954	respiratory distress	0.0152288	2.786871	8	2.870603	0.04371585	0.007411977	0.158367755325581	179	1.522692	8	5.253852	0.04395604	0.04469274	0.0001523582	0.00743151432978723
MP:0000428	abnormal craniofacial morphology	0.0684907	12.5338	22	1.755254	0.1202186	0.007426187	0.158367755325581	957	8.140874	21	2.579576	0.1153846	0.02194357	6.819863e-05	0.00398332125541401
MP:0005382	craniofacial phenotype	0.0685473	12.54416	22	1.753805	0.1202186	0.007494806	0.15909113662037	961	8.174901	21	2.568839	0.1153846	0.02185224	7.234453e-05	0.00405308017134146
MP:0006107	abnormal fetal atrioventricular canal morphology	0.006559334	1.200358	5	4.165424	0.0273224	0.007516748	0.159188404526559	68	0.5784529	5	8.643746	0.02747253	0.07352941	0.0002848544	0.0113078564848485
MP:0000841	abnormal hindbrain morphology	0.02900421	5.307771	12	2.260836	0.06557377	0.007552494	0.159576889354839	385	3.275064	12	3.66405	0.06593407	0.03116883	0.0001191067	0.00620572976704546
MP:0010578	abnormal heart left ventricle size	0.006616922	1.210897	5	4.129171	0.0273224	0.007787474	0.16193827	100	0.850666	5	5.877747	0.02747253	0.05	0.001653626	0.0449962920474777
MP:0000432	abnormal head morphology	0.05247042	9.602087	18	1.874592	0.09836066	0.008073024	0.167109774446953	751	6.388502	17	2.661031	0.09340659	0.02263648	0.0002418296	0.0100342870226244
MP:0009703	decreased birth body size	0.01237487	2.264601	7	3.091053	0.03825137	0.008206079	0.168690893960177	185	1.573732	7	4.448025	0.03846154	0.03783784	0.001058202	0.0316081835179153
MP:0002114	abnormal axial skeleton morphology	0.07342779	13.43729	23	1.711655	0.1256831	0.008306249	0.168690893960177	1157	9.842206	22	2.235271	0.1208791	0.01901469	0.0003494839	0.0133531973458333
MP:0009674	decreased birth weight	0.006825859	1.249132	5	4.002779	0.0273224	0.00882664	0.174817038444924	97	0.8251461	5	6.059533	0.02747253	0.05154639	0.001444708	0.0402673931914894
MP:0001951	abnormal breathing pattern	0.01928767	3.529643	9	2.549833	0.04918033	0.00963524	0.184073230833333	245	2.084132	9	4.318345	0.04945055	0.03673469	0.0002594329	0.0105265473141593
MP:0000260	abnormal angiogenesis	0.02307142	4.22207	10	2.368506	0.05464481	0.01056267	0.194107582965932	320	2.722131	10	3.673592	0.05494505	0.03125	0.0004318928	0.0157160991111111
MP:0000462	abnormal digestive system morphology	0.05424741	9.927276	18	1.813186	0.09836066	0.01110283	0.198465791617934	820	6.975462	17	2.437115	0.09340659	0.02073171	0.0006575526	0.0213065630459364
MP:0001286	abnormal eye development	0.01639815	3.000862	8	2.665901	0.04371585	0.01121845	0.199753760194175	243	2.067118	8	3.870122	0.04395604	0.03292181	0.001158963	0.0340322137699681
MP:0002327	abnormal respiratory function	0.02332796	4.269016	10	2.34246	0.05464481	0.01134067	0.200859821621622	314	2.671091	10	3.743788	0.05494505	0.03184713	0.000372322	0.0140501758847737
MP:0001340	abnormal eyelid morphology	0.01338122	2.448763	7	2.858586	0.03825137	0.01219952	0.209738485714286	187	1.590746	7	4.400452	0.03846154	0.03743316	0.001126305	0.0333168285483871
MP:0000849	abnormal cerebellum morphology	0.02364587	4.327195	10	2.310966	0.05464481	0.01236433	0.209818583548983	307	2.611545	10	3.829151	0.05494505	0.03257329	0.0003116428	0.0121431471355932
MP:0001695	abnormal gastrulation	0.02023754	3.70347	9	2.430154	0.04918033	0.01284383	0.216503531433824	307	2.611545	9	3.446236	0.04945055	0.02931596	0.001301981	0.03730989303125
MP:0002151	abnormal neural tube morphology	0.02828551	5.176248	11	2.125092	0.06010929	0.01572638	0.241155358862876	453	3.853517	11	2.854535	0.06043956	0.02428256	0.001782069	0.0478706616326531
MP:0011099	lethality throughout fetal growth and development, complete penetrance	0.0141033	2.580905	7	2.712227	0.03825137	0.01582167	0.241927830666667	203	1.726852	7	4.053619	0.03846154	0.03448276	0.001803367	0.0479329721449275
MP:0004097	abnormal cerebellar cortex morphology	0.01769132	3.237512	8	2.471033	0.04371585	0.0169319	0.251238710355987	236	2.007572	8	3.984913	0.04395604	0.03389831	0.0009610205	0.0293751932833333
MP:0003229	abnormal vitelline vasculature morphology	0.01439967	2.635139	7	2.656406	0.03825137	0.01750924	0.257395844339623	188	1.599252	7	4.377046	0.03846154	0.03723404	0.001161623	0.0340322137699681
MP:0000788	abnormal cerebral cortex morphology	0.02139339	3.914991	9	2.298856	0.04918033	0.01775013	0.257395844339623	246	2.092638	9	4.300791	0.04945055	0.03658537	0.0002673446	0.0107122544565217
MP:0009956	abnormal cerebellar layer morphology	0.01467871	2.686204	7	2.605908	0.03825137	0.01921085	0.267754244680851	203	1.726852	7	4.053619	0.03846154	0.03448276	0.001803367	0.0479329721449275
MP:0006108	abnormal hindbrain development	0.01159939	2.122687	6	2.826605	0.03278689	0.02069194	0.279608268676471	142	1.207946	6	4.96711	0.03296703	0.04225352	0.001373697	0.0389993854179567
MP:0005076	abnormal cell differentiation	0.03755297	6.872193	13	1.891682	0.07103825	0.02148158	0.28596731509434	505	4.295864	13	3.026167	0.07142857	0.02574257	0.0004031219	0.0150269423699187
MP:0000847	abnormal metencephalon morphology	0.02643143	4.836951	10	2.067418	0.05464481	0.02455092	0.311451323895028	336	2.858238	10	3.498659	0.05494505	0.0297619	0.000630613	0.0205061035815603
