regulatoryGene	targetGene	weight	extRegulatoryGene	extTargetGene
ENSMUSG00000054766	ENSMUSG00000038642	0.0364376849964676	Set	Ctss
ENSMUSG00000038437	ENSMUSG00000021079	0.0364283834334187	Mllt6	Timm9
ENSMUSG00000021359	ENSMUSG00000051652	0.0364244601542301	Tfap2a	Lrrc3
ENSMUSG00000028680	ENSMUSG00000022893	0.0364182631693201	Plk3	Adamts1
ENSMUSG00000079658	ENSMUSG00000038642	0.036395430846222	Eloc	Ctss
ENSMUSG00000095098	ENSMUSG00000020183	0.0363915825893845	Ccdc85b	Cpm
ENSMUSG00000002325	ENSMUSG00000021998	0.0363854587773345	Irf9	Lcp1
ENSMUSG00000022895	ENSMUSG00000020689	0.036362509579063	Ets2	Itgb3
ENSMUSG00000020923	ENSMUSG00000006205	0.0363376923676385	Ubtf	Htra1
ENSMUSG00000095098	ENSMUSG00000028108	0.0363344724768046	Ccdc85b	Ecm1
ENSMUSG00000023927	ENSMUSG00000020689	0.0363201646421251	Satb1	Itgb3
ENSMUSG00000021359	ENSMUSG00000040065	0.0363197598725526	Tfap2a	Pfpl
ENSMUSG00000095098	ENSMUSG00000028073	0.0362872179674754	Ccdc85b	Pear1
ENSMUSG00000028640	ENSMUSG00000000817	0.0362740828747804	Tfap2c	Fasl
ENSMUSG00000031482	ENSMUSG00000044626	0.0362737815671409	Slc25a15	Liph
ENSMUSG00000063972	ENSMUSG00000039774	0.0362053766946566	Nr6a1	Galnt12
ENSMUSG00000035356	ENSMUSG00000006127	0.0362019205188864	Nfkbiz	Inpp5k
ENSMUSG00000079658	ENSMUSG00000020277	0.0361936644500817	Eloc	Pfkl
ENSMUSG00000019779	ENSMUSG00000022895	0.0361821421558724	Frk	Ets2
ENSMUSG00000035356	ENSMUSG00000031799	0.0361757494669579	Nfkbiz	Tpm4
ENSMUSG00000095098	ENSMUSG00000063531	0.0361590911866692	Ccdc85b	Sema3e
ENSMUSG00000023927	ENSMUSG00000063531	0.036150046999844	Satb1	Sema3e
ENSMUSG00000030551	ENSMUSG00000022598	0.0361184811683308	Nr2f2	Psca
ENSMUSG00000035356	ENSMUSG00000020689	0.036118056975177	Nfkbiz	Itgb3
ENSMUSG00000054766	ENSMUSG00000079017	0.0360928882731542	Set	Ifi27l2a
ENSMUSG00000031103	ENSMUSG00000063531	0.0360608548141949	Elf4	Sema3e
ENSMUSG00000006715	ENSMUSG00000015002	0.036059756096073	Gmnn	Efr3a
ENSMUSG00000028640	ENSMUSG00000031613	0.0360438628440349	Tfap2c	Hpgd
ENSMUSG00000028680	ENSMUSG00000063531	0.0360412444969429	Plk3	Sema3e
ENSMUSG00000038437	ENSMUSG00000020923	0.036036872081813	Mllt6	Ubtf
ENSMUSG00000023927	ENSMUSG00000052085	0.0360215109245781	Satb1	Dock8
ENSMUSG00000022255	ENSMUSG00000021629	0.0360186219857281	Mtdh	Slc30a5
ENSMUSG00000021359	ENSMUSG00000028073	0.0360120712408181	Tfap2a	Pear1
ENSMUSG00000028640	ENSMUSG00000020183	0.0360060386097951	Tfap2c	Cpm
ENSMUSG00000030970	ENSMUSG00000028073	0.0359784400512548	Ctbp2	Pear1
ENSMUSG00000019779	ENSMUSG00000002325	0.0359727302855778	Frk	Irf9
ENSMUSG00000023927	ENSMUSG00000001995	0.0359641636050837	Satb1	Sipa1l2
ENSMUSG00000041235	ENSMUSG00000007209	0.0359629621512587	Chd7	Ceacam9
ENSMUSG00000056071	ENSMUSG00000042354	0.0359336223965748	S100a9	Gnl3
ENSMUSG00000035356	ENSMUSG00000028479	0.0359096637692607	Nfkbiz	Gne
ENSMUSG00000022255	ENSMUSG00000027913	0.0359034466486118	Mtdh	Crct1
ENSMUSG00000018983	ENSMUSG00000040065	0.0358860486712977	E2f2	Pfpl
ENSMUSG00000019779	ENSMUSG00000031799	0.0358712424649325	Frk	Tpm4
ENSMUSG00000028680	ENSMUSG00000024219	0.0358603929326485	Plk3	Anks1
ENSMUSG00000005413	ENSMUSG00000024219	0.0358591008392496	Hmox1	Anks1
ENSMUSG00000020923	ENSMUSG00000020277	0.0358575320719425	Ubtf	Pfkl
ENSMUSG00000035356	ENSMUSG00000063531	0.0358572103397012	Nfkbiz	Sema3e
ENSMUSG00000060969	ENSMUSG00000022598	0.0358508360525364	Irx1	Psca
ENSMUSG00000021359	ENSMUSG00000031799	0.0358390881063062	Tfap2a	Tpm4
ENSMUSG00000002325	ENSMUSG00000004542	0.0358045852706416	Irf9	Psg19
ENSMUSG00000054766	ENSMUSG00000055762	0.0357977892828708	Set	Eef1d
ENSMUSG00000031939	ENSMUSG00000021483	0.0357907390497349	Taf1d	Cdk20
ENSMUSG00000022895	ENSMUSG00000007209	0.0357812349192651	Ets2	Ceacam9
ENSMUSG00000030551	ENSMUSG00000002565	0.0357766820683698	Nr2f2	Scin
ENSMUSG00000028640	ENSMUSG00000037400	0.0357299587631433	Tfap2c	Atp11b
ENSMUSG00000052713	ENSMUSG00000053846	0.0357137132933513	Zfp608	Lipg
ENSMUSG00000027552	ENSMUSG00000030846	0.0356945363454512	E2f5	Tial1
ENSMUSG00000034168	ENSMUSG00000037400	0.0356408442743691	Irf2bpl	Atp11b
ENSMUSG00000002325	ENSMUSG00000028479	0.035636526148409	Irf9	Gne
ENSMUSG00000025034	ENSMUSG00000022893	0.0356216183617289	Trim8	Adamts1
ENSMUSG00000043099	ENSMUSG00000041193	0.0356195714288854	Hic1	Pla2g5
ENSMUSG00000052406	ENSMUSG00000017057	0.0355955478175277	Rexo4	Il13ra1
ENSMUSG00000005413	ENSMUSG00000031799	0.0355897434916852	Hmox1	Tpm4
ENSMUSG00000034271	ENSMUSG00000023809	0.0355843236631655	Jdp2	Rps6ka2
ENSMUSG00000031482	ENSMUSG00000026475	0.0355830685125111	Slc25a15	Rgs16
ENSMUSG00000028680	ENSMUSG00000006127	0.035580197703369	Plk3	Inpp5k
ENSMUSG00000071226	ENSMUSG00000028479	0.0355704460966177	Cecr2	Gne
ENSMUSG00000015619	ENSMUSG00000007209	0.0355320200063843	Gata3	Ceacam9
ENSMUSG00000019779	ENSMUSG00000040752	0.0355275183175363	Frk	Myh6
ENSMUSG00000023927	ENSMUSG00000005397	0.0354735854961261	Satb1	Nid1
ENSMUSG00000030551	ENSMUSG00000001995	0.0354720066891815	Nr2f2	Sipa1l2
ENSMUSG00000019779	ENSMUSG00000053846	0.035469726864555	Frk	Lipg
ENSMUSG00000035356	ENSMUSG00000052713	0.0354636344626661	Nfkbiz	Zfp608
ENSMUSG00000030551	ENSMUSG00000037463	0.0354305707766169	Nr2f2	Fbxo27
ENSMUSG00000022895	ENSMUSG00000051652	0.0354209784667801	Ets2	Lrrc3
ENSMUSG00000031939	ENSMUSG00000061815	0.0353950585544822	Taf1d	Rufy4
ENSMUSG00000031565	ENSMUSG00000022893	0.0353537400938484	Fgfr1	Adamts1
ENSMUSG00000027552	ENSMUSG00000073412	0.0353398629670248	E2f5	Lst1
ENSMUSG00000043099	ENSMUSG00000063531	0.0353380711998482	Hic1	Sema3e
ENSMUSG00000002325	ENSMUSG00000001995	0.0353296981237698	Irf9	Sipa1l2
ENSMUSG00000091243	ENSMUSG00000031799	0.0353083328821917	Vgll3	Tpm4
ENSMUSG00000028640	ENSMUSG00000028073	0.0353079035620779	Tfap2c	Pear1
ENSMUSG00000031482	ENSMUSG00000042354	0.0352959930649626	Slc25a15	Gnl3
ENSMUSG00000031482	ENSMUSG00000021629	0.0352950582134274	Slc25a15	Slc30a5
ENSMUSG00000031482	ENSMUSG00000057446	0.0352942899773007	Slc25a15	Cts8
ENSMUSG00000038151	ENSMUSG00000064179	0.03527975859383	Prdm1	Tnnt1
ENSMUSG00000031758	ENSMUSG00000021998	0.0352796479263991	Cdyl2	Lcp1
ENSMUSG00000043099	ENSMUSG00000020183	0.035267398869718	Hic1	Cpm
ENSMUSG00000052713	ENSMUSG00000028207	0.0352562253730865	Zfp608	Asph
ENSMUSG00000021025	ENSMUSG00000041620	0.0352494492100861	Nfkbia	Mmp1b
ENSMUSG00000031565	ENSMUSG00000020838	0.0352314981916742	Fgfr1	Slc6a4
ENSMUSG00000031565	ENSMUSG00000023031	0.0352268192701385	Fgfr1	Cela1
ENSMUSG00000031939	ENSMUSG00000046056	0.0352209632882455	Taf1d	Sbsn
ENSMUSG00000052713	ENSMUSG00000020101	0.0351854303554666	Zfp608	Vsir
ENSMUSG00000095098	ENSMUSG00000024219	0.035181429326466	Ccdc85b	Anks1
ENSMUSG00000060969	ENSMUSG00000020183	0.0351794626201196	Irx1	Cpm
ENSMUSG00000018983	ENSMUSG00000052305	0.0351702147219819	E2f2	Hbb-bs
ENSMUSG00000030970	ENSMUSG00000017754	0.0351687111223794	Ctbp2	Pltp
ENSMUSG00000026104	ENSMUSG00000022893	0.0351544254205949	Stat1	Adamts1
ENSMUSG00000021025	ENSMUSG00000030846	0.0351391227364195	Nfkbia	Tial1
ENSMUSG00000034271	ENSMUSG00000037463	0.0351259023374624	Jdp2	Fbxo27
ENSMUSG00000028680	ENSMUSG00000037463	0.035119466376801	Plk3	Fbxo27
ENSMUSG00000001156	ENSMUSG00000044626	0.0351187500770411	Mxd1	Liph
ENSMUSG00000031103	ENSMUSG00000025324	0.0351183677217668	Elf4	Atp10a
ENSMUSG00000028680	ENSMUSG00000022598	0.0351048274548142	Plk3	Psca
ENSMUSG00000054766	ENSMUSG00000022831	0.0350934912721785	Set	Hcls1
ENSMUSG00000043099	ENSMUSG00000051652	0.0350847858999282	Hic1	Lrrc3
ENSMUSG00000031939	ENSMUSG00000022831	0.0350711325780219	Taf1d	Hcls1
ENSMUSG00000022255	ENSMUSG00000042354	0.0350702872120853	Mtdh	Gnl3
ENSMUSG00000038437	ENSMUSG00000020277	0.0350650368798455	Mllt6	Pfkl
ENSMUSG00000018983	ENSMUSG00000024241	0.0350539251816741	E2f2	Sos1
ENSMUSG00000025034	ENSMUSG00000024241	0.0350506021157772	Trim8	Sos1
ENSMUSG00000027186	ENSMUSG00000050088	0.0350389098766883	Elf5	1600012H06Rik
ENSMUSG00000030551	ENSMUSG00000024241	0.0350383969884853	Nr2f2	Sos1
ENSMUSG00000005413	ENSMUSG00000022893	0.0350252035056134	Hmox1	Adamts1
ENSMUSG00000032643	ENSMUSG00000021822	0.035009269056323	Fhl3	Plau
ENSMUSG00000052713	ENSMUSG00000026204	0.0349741094431097	Zfp608	Ptprn
ENSMUSG00000015619	ENSMUSG00000022754	0.0349631586601241	Gata3	Tmem45a
ENSMUSG00000060969	ENSMUSG00000022895	0.0349344009228197	Irx1	Ets2
ENSMUSG00000026104	ENSMUSG00000057726	0.0349073892520962	Stat1	Serpinb9g
ENSMUSG00000034271	ENSMUSG00000037400	0.0349039357473925	Jdp2	Atp11b
ENSMUSG00000028680	ENSMUSG00000050635	0.0349001563863466	Plk3	Sprr2f
ENSMUSG00000021359	ENSMUSG00000037400	0.0348907598089075	Tfap2a	Atp11b
ENSMUSG00000019779	ENSMUSG00000005397	0.0348828509576236	Frk	Nid1
ENSMUSG00000022831	ENSMUSG00000022893	0.0348798363304969	Hcls1	Adamts1
ENSMUSG00000027186	ENSMUSG00000005397	0.0348797242986404	Elf5	Nid1
ENSMUSG00000036306	ENSMUSG00000031613	0.0348767325208894	Lzts1	Hpgd
ENSMUSG00000031103	ENSMUSG00000020689	0.0348750348524418	Elf4	Itgb3
ENSMUSG00000022831	ENSMUSG00000073412	0.034873843499759	Hcls1	Lst1
ENSMUSG00000031987	ENSMUSG00000026786	0.0348659049257293	Egln1	Apbb1ip
ENSMUSG00000052713	ENSMUSG00000022598	0.0348654167091783	Zfp608	Psca
ENSMUSG00000021359	ENSMUSG00000022598	0.0348542089442614	Tfap2a	Psca
ENSMUSG00000005413	ENSMUSG00000051650	0.0348538073567394	Hmox1	B3gnt2
ENSMUSG00000038151	ENSMUSG00000042354	0.0348456867168013	Prdm1	Gnl3
ENSMUSG00000002325	ENSMUSG00000023032	0.0348415836667211	Irf9	Slc4a8
ENSMUSG00000006715	ENSMUSG00000021629	0.0348343981053531	Gmnn	Slc30a5
ENSMUSG00000041235	ENSMUSG00000002325	0.0348183813574974	Chd7	Irf9
ENSMUSG00000030551	ENSMUSG00000050635	0.0348138071007173	Nr2f2	Sprr2f
ENSMUSG00000031103	ENSMUSG00000053846	0.034810436852693	Elf4	Lipg
ENSMUSG00000031565	ENSMUSG00000021998	0.0348079042103211	Fgfr1	Lcp1
ENSMUSG00000020923	ENSMUSG00000038671	0.0347998961557626	Ubtf	Arfrp1
ENSMUSG00000028640	ENSMUSG00000056413	0.0347931422072331	Tfap2c	Adap1
ENSMUSG00000002325	ENSMUSG00000017737	0.0347561811008725	Irf9	Mmp9
ENSMUSG00000030551	ENSMUSG00000057446	0.034731544266399	Nr2f2	Cts8
ENSMUSG00000021359	ENSMUSG00000020689	0.0347284004923185	Tfap2a	Itgb3
ENSMUSG00000010376	ENSMUSG00000064179	0.0347270563162966	Nedd8	Tnnt1
ENSMUSG00000019779	ENSMUSG00000041193	0.0347227364591135	Frk	Pla2g5
ENSMUSG00000018983	ENSMUSG00000025743	0.0347181040492274	E2f2	Sdc3
ENSMUSG00000028640	ENSMUSG00000038481	0.0347007138387078	Tfap2c	Cdk19
ENSMUSG00000031565	ENSMUSG00000031613	0.0347000401131202	Fgfr1	Hpgd
ENSMUSG00000031939	ENSMUSG00000025348	0.0346951673298421	Taf1d	Itga7
ENSMUSG00000095098	ENSMUSG00000053846	0.0346875002327871	Ccdc85b	Lipg
ENSMUSG00000095098	ENSMUSG00000001995	0.0346692798899626	Ccdc85b	Sipa1l2
ENSMUSG00000025880	ENSMUSG00000057446	0.034667403615172	Smad7	Cts8
ENSMUSG00000030551	ENSMUSG00000041193	0.0346100527772118	Nr2f2	Pla2g5
ENSMUSG00000025034	ENSMUSG00000001995	0.0345858515600388	Trim8	Sipa1l2
ENSMUSG00000043099	ENSMUSG00000048120	0.0345778324089325	Hic1	Entpd1
ENSMUSG00000025034	ENSMUSG00000028207	0.0345723619277821	Trim8	Asph
ENSMUSG00000060969	ENSMUSG00000023031	0.0345561481822411	Irx1	Cela1
ENSMUSG00000027552	ENSMUSG00000020838	0.034555140147571	E2f5	Slc6a4
ENSMUSG00000021025	ENSMUSG00000007209	0.0345038126339485	Nfkbia	Ceacam9
ENSMUSG00000025880	ENSMUSG00000022886	0.0344785855989583	Smad7	Prl2a1
ENSMUSG00000091243	ENSMUSG00000023032	0.0344623375773506	Vgll3	Slc4a8
ENSMUSG00000034168	ENSMUSG00000024219	0.0344465916855212	Irf2bpl	Anks1
ENSMUSG00000095098	ENSMUSG00000031990	0.0344456746561918	Ccdc85b	Jam3
ENSMUSG00000060216	ENSMUSG00000000782	0.0344451709918514	Arrb2	Tcf7
ENSMUSG00000031939	ENSMUSG00000027913	0.0344421451068797	Taf1d	Crct1
ENSMUSG00000095098	ENSMUSG00000002565	0.0344414915334443	Ccdc85b	Scin
ENSMUSG00000041235	ENSMUSG00000005397	0.0344364581566611	Chd7	Nid1
ENSMUSG00000005413	ENSMUSG00000001995	0.0344150368833401	Hmox1	Sipa1l2
ENSMUSG00000034271	ENSMUSG00000063531	0.0344066529509202	Jdp2	Sema3e
ENSMUSG00000038437	ENSMUSG00000032294	0.0343999327226979	Mllt6	Pkm
ENSMUSG00000020923	ENSMUSG00000038775	0.034399683292255	Ubtf	Vill
ENSMUSG00000041235	ENSMUSG00000042284	0.0343941391589093	Chd7	Itga1
ENSMUSG00000036306	ENSMUSG00000022886	0.0343899818875152	Lzts1	Prl2a1
ENSMUSG00000021359	ENSMUSG00000025324	0.0343465304319764	Tfap2a	Atp10a
ENSMUSG00000021359	ENSMUSG00000023150	0.03433456840281	Tfap2a	Ivns1abp
ENSMUSG00000028640	ENSMUSG00000052713	0.0343341436309818	Tfap2c	Zfp608
ENSMUSG00000036432	ENSMUSG00000057446	0.0343300821675003	Siah2	Cts8
ENSMUSG00000030551	ENSMUSG00000004542	0.0343151883156831	Nr2f2	Psg19
ENSMUSG00000025880	ENSMUSG00000022893	0.0343101988514122	Smad7	Adamts1
ENSMUSG00000021359	ENSMUSG00000037463	0.0343050719137831	Tfap2a	Fbxo27
ENSMUSG00000022895	ENSMUSG00000052713	0.0343036712065034	Ets2	Zfp608
ENSMUSG00000036306	ENSMUSG00000022514	0.034299740575683	Lzts1	Il1rap
ENSMUSG00000018983	ENSMUSG00000056413	0.0342991349536191	E2f2	Adap1
ENSMUSG00000030551	ENSMUSG00000022895	0.0342925136087035	Nr2f2	Ets2
ENSMUSG00000019779	ENSMUSG00000000817	0.0342758457150382	Frk	Fasl
ENSMUSG00000028640	ENSMUSG00000031799	0.0342561471810875	Tfap2c	Tpm4
ENSMUSG00000030970	ENSMUSG00000024219	0.0342409715981408	Ctbp2	Anks1
ENSMUSG00000022895	ENSMUSG00000005397	0.0342313625715085	Ets2	Nid1
ENSMUSG00000095098	ENSMUSG00000040065	0.0342200335072267	Ccdc85b	Pfpl
ENSMUSG00000043099	ENSMUSG00000020101	0.0342178708245506	Hic1	Vsir
ENSMUSG00000027186	ENSMUSG00000020183	0.0342075036846564	Elf5	Cpm
ENSMUSG00000028640	ENSMUSG00000041193	0.0341684454502938	Tfap2c	Pla2g5
ENSMUSG00000071226	ENSMUSG00000052713	0.0341446841461891	Cecr2	Zfp608
ENSMUSG00000025034	ENSMUSG00000021822	0.0341384226180749	Trim8	Plau
ENSMUSG00000038151	ENSMUSG00000057446	0.03412811494116	Prdm1	Cts8
ENSMUSG00000035356	ENSMUSG00000025743	0.0341227290476504	Nfkbiz	Sdc3
ENSMUSG00000005413	ENSMUSG00000057446	0.0341218127208774	Hmox1	Cts8
ENSMUSG00000030970	ENSMUSG00000020183	0.0340830037689909	Ctbp2	Cpm
ENSMUSG00000001504	ENSMUSG00000031613	0.0340766814665771	Irx2	Hpgd
ENSMUSG00000022831	ENSMUSG00000041620	0.0340666263980751	Hcls1	Mmp1b
ENSMUSG00000041235	ENSMUSG00000040752	0.0340642585843158	Chd7	Myh6
ENSMUSG00000034168	ENSMUSG00000040065	0.0340553477161143	Irf2bpl	Pfpl
ENSMUSG00000030970	ENSMUSG00000064039	0.0340520470386545	Ctbp2	Ccr1l1
ENSMUSG00000000782	ENSMUSG00000025743	0.034041376032667	Tcf7	Sdc3
ENSMUSG00000071226	ENSMUSG00000053846	0.0340337327131084	Cecr2	Lipg
ENSMUSG00000028640	ENSMUSG00000064039	0.0340316977016691	Tfap2c	Ccr1l1
ENSMUSG00000027552	ENSMUSG00000034617	0.0340244450486001	E2f5	Mtrr
ENSMUSG00000038151	ENSMUSG00000021483	0.0340118862391955	Prdm1	Cdk20
ENSMUSG00000021359	ENSMUSG00000022895	0.0339904805593294	Tfap2a	Ets2
ENSMUSG00000002325	ENSMUSG00000005397	0.0339876400922533	Irf9	Nid1
ENSMUSG00000015619	ENSMUSG00000038151	0.0339874215056466	Gata3	Prdm1
ENSMUSG00000021359	ENSMUSG00000028207	0.0339798196302302	Tfap2a	Asph
ENSMUSG00000060969	ENSMUSG00000022754	0.0339793343268216	Irx1	Tmem45a
ENSMUSG00000038151	ENSMUSG00000073412	0.0339538638083459	Prdm1	Lst1
ENSMUSG00000036306	ENSMUSG00000042079	0.0339399791059401	Lzts1	Hnrnpf
ENSMUSG00000027552	ENSMUSG00000079017	0.0339234233332966	E2f5	Ifi27l2a
ENSMUSG00000031482	ENSMUSG00000050721	0.0339229287270177	Slc25a15	Plekho2
ENSMUSG00000071226	ENSMUSG00000028108	0.0339096594193606	Cecr2	Ecm1
ENSMUSG00000006715	ENSMUSG00000042354	0.0338966668658419	Gmnn	Gnl3
ENSMUSG00000041235	ENSMUSG00000063531	0.0338556474112147	Chd7	Sema3e
ENSMUSG00000021359	ENSMUSG00000028108	0.0338333251306718	Tfap2a	Ecm1
ENSMUSG00000034271	ENSMUSG00000042284	0.0338312796612322	Jdp2	Itga1
ENSMUSG00000060969	ENSMUSG00000022886	0.0338302286221591	Irx1	Prl2a1
ENSMUSG00000052406	ENSMUSG00000031613	0.0338263793369163	Rexo4	Hpgd
ENSMUSG00000048897	ENSMUSG00000042306	0.0338107376117772	Zfp710	S100a14
ENSMUSG00000060969	ENSMUSG00000051652	0.0337870987337623	Irx1	Lrrc3
ENSMUSG00000023927	ENSMUSG00000053846	0.033782244758415	Satb1	Lipg
ENSMUSG00000018983	ENSMUSG00000022598	0.0337683678591021	E2f2	Psca
ENSMUSG00000027552	ENSMUSG00000048897	0.0337445626812001	E2f5	Zfp710
ENSMUSG00000048897	ENSMUSG00000033335	0.0337412632546505	Zfp710	Dnm2
ENSMUSG00000079658	ENSMUSG00000053398	0.0337304829535971	Eloc	Phgdh
ENSMUSG00000071226	ENSMUSG00000051652	0.0337092185943803	Cecr2	Lrrc3
ENSMUSG00000025034	ENSMUSG00000056413	0.033683739138473	Trim8	Adap1
ENSMUSG00000028680	ENSMUSG00000041193	0.0336757697916693	Plk3	Pla2g5
ENSMUSG00000095098	ENSMUSG00000037400	0.0336697245933564	Ccdc85b	Atp11b
ENSMUSG00000052406	ENSMUSG00000004542	0.0336648924225157	Rexo4	Psg19
ENSMUSG00000041235	ENSMUSG00000020183	0.0336453890347062	Chd7	Cpm
ENSMUSG00000035356	ENSMUSG00000028680	0.0336429615829276	Nfkbiz	Plk3
ENSMUSG00000005413	ENSMUSG00000063531	0.0336233290564032	Hmox1	Sema3e
ENSMUSG00000031482	ENSMUSG00000038151	0.0336198151422584	Slc25a15	Prdm1
ENSMUSG00000001156	ENSMUSG00000057446	0.0336096890897002	Mxd1	Cts8
ENSMUSG00000043099	ENSMUSG00000037400	0.0335735889290062	Hic1	Atp11b
ENSMUSG00000030551	ENSMUSG00000031613	0.0335646666233676	Nr2f2	Hpgd
ENSMUSG00000028680	ENSMUSG00000053846	0.0335637582511862	Plk3	Lipg
ENSMUSG00000034168	ENSMUSG00000020183	0.0335580278223453	Irf2bpl	Cpm
ENSMUSG00000052713	ENSMUSG00000063531	0.0335467421079579	Zfp608	Sema3e
ENSMUSG00000021359	ENSMUSG00000017754	0.0335437563226269	Tfap2a	Pltp
ENSMUSG00000034271	ENSMUSG00000020183	0.0335415102883305	Jdp2	Cpm
ENSMUSG00000028640	ENSMUSG00000028207	0.0335109474564007	Tfap2c	Asph
ENSMUSG00000060969	ENSMUSG00000031799	0.0334889518186088	Irx1	Tpm4
ENSMUSG00000002325	ENSMUSG00000040752	0.0334733527241579	Irf9	Myh6
ENSMUSG00000060969	ENSMUSG00000020689	0.0334594716750857	Irx1	Itgb3
ENSMUSG00000031103	ENSMUSG00000001995	0.0334568787494985	Elf4	Sipa1l2
ENSMUSG00000034168	ENSMUSG00000028207	0.0334400440693955	Irf2bpl	Asph
ENSMUSG00000031482	ENSMUSG00000039062	0.0334225329473279	Slc25a15	Anpep
ENSMUSG00000027186	ENSMUSG00000040065	0.0334116400661976	Elf5	Pfpl
ENSMUSG00000031103	ENSMUSG00000006127	0.0334075720935722	Elf4	Inpp5k
ENSMUSG00000060969	ENSMUSG00000020838	0.0333690998487133	Irx1	Slc6a4
ENSMUSG00000041235	ENSMUSG00000002565	0.0333353518092154	Chd7	Scin
ENSMUSG00000052713	ENSMUSG00000031799	0.0333280266746632	Zfp608	Tpm4
ENSMUSG00000035356	ENSMUSG00000028207	0.0333220239467497	Nfkbiz	Asph
ENSMUSG00000028680	ENSMUSG00000005397	0.0333158766685789	Plk3	Nid1
ENSMUSG00000091243	ENSMUSG00000040065	0.0332872574365426	Vgll3	Pfpl
ENSMUSG00000028640	ENSMUSG00000050635	0.0332845301837663	Tfap2c	Sprr2f
ENSMUSG00000031758	ENSMUSG00000026475	0.0332635482392798	Cdyl2	Rgs16
ENSMUSG00000030551	ENSMUSG00000026475	0.0332478857951335	Nr2f2	Rgs16
ENSMUSG00000038151	ENSMUSG00000023031	0.0332083062022987	Prdm1	Cela1
ENSMUSG00000028680	ENSMUSG00000028479	0.0331955891357878	Plk3	Gne
ENSMUSG00000079658	ENSMUSG00000006205	0.0331955466762493	Eloc	Htra1
ENSMUSG00000019779	ENSMUSG00000043089	0.033185231126656	Frk	Mmp1a
ENSMUSG00000022255	ENSMUSG00000038642	0.0331802384339991	Mtdh	Ctss
ENSMUSG00000028640	ENSMUSG00000024219	0.0331535359925461	Tfap2c	Anks1
ENSMUSG00000054766	ENSMUSG00000021629	0.0331448832896938	Set	Slc30a5
ENSMUSG00000091243	ENSMUSG00000052305	0.033132251592737	Vgll3	Hbb-bs
ENSMUSG00000043099	ENSMUSG00000001995	0.0331301348100693	Hic1	Sipa1l2
ENSMUSG00000006715	ENSMUSG00000034936	0.0331288675905285	Gmnn	Arl4d
ENSMUSG00000015619	ENSMUSG00000039062	0.033125384245539	Gata3	Anpep
ENSMUSG00000027552	ENSMUSG00000022886	0.0331176660486951	E2f5	Prl2a1
ENSMUSG00000031939	ENSMUSG00000033213	0.0330895885718036	Taf1d	AA467197
ENSMUSG00000010376	ENSMUSG00000073412	0.0330831138427877	Nedd8	Lst1
ENSMUSG00000035356	ENSMUSG00000037463	0.033081278563865	Nfkbiz	Fbxo27
ENSMUSG00000031103	ENSMUSG00000028073	0.0330796667814968	Elf4	Pear1
ENSMUSG00000031987	ENSMUSG00000039774	0.0330689761656086	Egln1	Galnt12
ENSMUSG00000027552	ENSMUSG00000057726	0.0330680902045737	E2f5	Serpinb9g
ENSMUSG00000025817	ENSMUSG00000026786	0.0330490519763475	Nudt5	Apbb1ip
ENSMUSG00000030970	ENSMUSG00000043089	0.0330409882325054	Ctbp2	Mmp1a
ENSMUSG00000030970	ENSMUSG00000037463	0.0330145041470351	Ctbp2	Fbxo27
ENSMUSG00000028680	ENSMUSG00000022895	0.0330106622193192	Plk3	Ets2
ENSMUSG00000025880	ENSMUSG00000035778	0.0329909435244603	Smad7	Ggta1
ENSMUSG00000020923	ENSMUSG00000042306	0.0329826187674937	Ubtf	S100a14
ENSMUSG00000022895	ENSMUSG00000037463	0.0329803344374831	Ets2	Fbxo27
ENSMUSG00000025817	ENSMUSG00000029019	0.0329786215288498	Nudt5	Nppb
ENSMUSG00000048897	ENSMUSG00000020277	0.0329534317968453	Zfp710	Pfkl
ENSMUSG00000022831	ENSMUSG00000021629	0.0329483658569761	Hcls1	Slc30a5
ENSMUSG00000034271	ENSMUSG00000028207	0.0329391110034573	Jdp2	Asph
ENSMUSG00000031987	ENSMUSG00000040550	0.0329368508587443	Egln1	Otud6b
ENSMUSG00000048897	ENSMUSG00000006205	0.0329357056401087	Zfp710	Htra1
ENSMUSG00000043099	ENSMUSG00000028108	0.0329235144746521	Hic1	Ecm1
ENSMUSG00000025817	ENSMUSG00000047702	0.0329178235834619	Nudt5	Olfr1388
ENSMUSG00000028640	ENSMUSG00000023031	0.0329167569817609	Tfap2c	Cela1
ENSMUSG00000054766	ENSMUSG00000038028	0.0329143113403439	Set	Tigar
ENSMUSG00000071226	ENSMUSG00000024219	0.0329065097438607	Cecr2	Anks1
ENSMUSG00000035021	ENSMUSG00000032788	0.0329028148938013	Baz1a	Pdxk
ENSMUSG00000060969	ENSMUSG00000017737	0.0328937170625954	Irx1	Mmp9
ENSMUSG00000041235	ENSMUSG00000028207	0.0328896688603482	Chd7	Asph
ENSMUSG00000023927	ENSMUSG00000002565	0.0328846071901132	Satb1	Scin
ENSMUSG00000056071	ENSMUSG00000038642	0.0328765661827173	S100a9	Ctss
ENSMUSG00000036432	ENSMUSG00000021822	0.0328351458146604	Siah2	Plau
ENSMUSG00000009248	ENSMUSG00000017734	0.0328071407899195	Ascl2	Dbndd2
ENSMUSG00000032643	ENSMUSG00000022893	0.0328020947260908	Fhl3	Adamts1
ENSMUSG00000030970	ENSMUSG00000057446	0.0327951787024604	Ctbp2	Cts8
